;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
613.;MARTINEZ CLIMENT SA  (EXTINGUIDA);A46080420;MANUEL;ESPANA;U1;30/09/2015;2.239
614.;S.C. COLEGIO SAN AGUSTIN DE CALAHORRA (EN LIQUIDACION);F26013078;CALAHORRA;ESPANA;U1;31/12/2017;2.228
615.;CONFECCIONES DUE SA (EN LIQUIDACION);A28411676;MADRID;ESPANA;U1;31/12/2002;2.227
616.;MARMOLES SAN MARINO SA;A30023592;CEHEGIN;ESPANA;U1;31/12/2018;2.223
617.;AUTOMOCION CARAVACA SA;A30020515;CARTAGENA;ESPANA;U1;31/12/2021;2.222
618.;VELTEX SA;A08384133;VILADECAVALLS;ESPANA;U1;31/12/2021;2.212
619.;CALMI SA;A29901782;MELILLA;ESPANA;U1;31/12/2019;2.207
620.;GESTION Y EXPLOTACION HOTELERA SL;B03045507;BENIDORM;ESPANA;U1;31/12/2021;2.202
621.;ESTUDIOS E INSTALACIONES DE GALICIA SL;B36610327;VIGO;ESPANA;U1;31/12/2021;2.200
622.;XIAL DOMOTECNOLOGIA SL (EN LIQUIDACION);B31062334;VILLATUERTA;ESPANA;U1;31/12/2012;2.195
623.;MURSA SL;B30020226;PUERTO LUMBRERAS;ESPANA;U1;31/12/2021;2.188
624.;ALNO IBERICA SA (EXTINGUIDA);A28395267;BARCELONA;ESPANA;U1;31/12/2009;2.184
625.;HARINAS ARIAS ALFAGEME SA;A24000952;LEON;ESPANA;U1;31/12/2001;2.184
626.;JOSE CHAROLA SA (EN LIQUIDACION);A01003177;ABADIÑO;ESPANA;U1;31/12/2018;2.160
627.;INDUSTRIAS PLASTICAS GIRALDA SA (EXTINGUIDA);A41042904;DOS HERMANAS;ESPANA;U1;31/12/2012;2.157
628.;TRANSPORTES ORTUÑO SL (EXTINGUIDA);B08399479;ZARAGOZA;ESPANA;U1;31/12/2012;2.129
629.;ESTACION DE SERVICIO MASPALOMAS SOCIEDAD LIMITADA (EXTINGUIDA);B35030261;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2015;2.122
630.;FERRETERIA Y PINTURAS EL FARO SA;A25018482;LLEIDA;ESPANA;U1;31/12/2021;2.118
631.;AUTOCARES AIZPURUA, SL;B20044442;USURBIL;ESPANA;U1;31/12/2021;2.110
632.;SCELS SA (EXTINGUIDA);A49004807;TRES CANTOS;ESPANA;U1;31/12/2016;2.099
633.;BENET RIBAS SA  (EXTINGUIDA);A17028069;BLANES;ESPANA;U1;31/12/2010;2.095
634.;LABORATORIOS DE COSMETICA CIENTIFICA ATACHE SA (EXTINGUIDA);A03047784;ALICANTE/ALACANT;ESPANA;U1;31/12/2019;2.093
635.;FERJOVI SA;A33609280;GIJON;ESPANA;U1;31/12/2021;2.090
636.;CONSTRUCCIONES PEREZ MESONERO SA;A08373441;PLASENCIA;ESPANA;U1;31/12/2002;2.081
637.;GARCIA BARREDO SL (EN LIQUIDACION);B39013941;SANTANDER;ESPANA;U1;31/12/2020;2.079
638.;CAMUYDE SL;B15025760;NARON;ESPANA;U1;31/12/2021;2.078
639.;HOTEL HAITI SL;B07048622;SANTA MARGALIDA;ESPANA;U1;31/12/2021;2.075
640.;VALLIZAR SOCIEDAD ANONIMA;A46087359;VALENCIA;ESPANA;U1;31/12/2021;2.069
641.;CERAMICAS IBERICAS SA (EXTINGUIDA);A46076519;LA POBLA DE VALLBONA;ESPANA;U1;31/12/2002;2.063
642.;CONSOLACIONES SL (EXTINGUIDA);B13006796;VALDEPEÑAS;ESPANA;U1;31/12/2018;2.056
643.;CARPINTERIA INSULAR DE ALUMINIOS SL;B07044746;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2021;2.041
644.;SAT N 17667 EL HUERTO;F40009458;SANTIUSTE DE SAN JUAN BAUTISTA;ESPANA;U1;31/12/2004;2.029
645.;ESTACION DE SERVICIO NAVAS DE SAN ANTONIO SL;B40003329;NAVAS DE SAN ANTONIO;ESPANA;U1;31/12/2021;2.029
646.;PEIXOS OLOT SL (EXTINGUIDA);B17028101;OLOT;ESPANA;U1;31/12/2017;2.024
647.;AUTOBUSES PRISEI SL;B28378420;MADRID;ESPANA;U1;31/12/2020;2.000
648.;BALAFOR SL (EXTINGUIDA);B28427094;MADRID;ESPANA;U1;31/12/2005;1.996
649.;TRANSPORTES GAZTELU SA  (EXTINGUIDA);A31066129;BERIAIN;ESPANA;U1;31/12/2010;1.991
650.;COMPAÑIA GENERAL DE CONSTRUCCIONES GUADALEST SL;B08377079;BARCELONA;ESPANA;U1;31/12/2021;1.975
651.;FUNDICIONES SARRIALDE SOCIEDAD LIMITADA  (EXTINGUIDA);B48072219;MUNGIA;ESPANA;U1;31/12/2009;1.970
652.;FUNDICIONES MUGARRA SOCIEDAD ANONIMA;A48073324;MAÑARIA;ESPANA;U1;31/12/2010;1.960
653.;MALAVELLA SL (EXTINGUIDA);B17000589;CALDES DE MALAVELLA;ESPANA;U1;31/12/2014;1.951
654.;TABLEROS RODRIGUEZ SL (EXTINGUIDA);B46087664;VALENCIA;ESPANA;U1;31/12/2012;1.947
655.;PUBLICIDAD ATLANTIS, SOCIEDAD LIMITADA;B35026590;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;1.938
656.;DECORADORES REUNIDOS SL;B46080669;VALENCIA;ESPANA;U1;31/12/2021;1.937
657.;INDUSTRIAS QUIMICAS SICOSA SA (EXTINGUIDA);A08388860;VILABLAREIX;ESPANA;U1;31/12/2000;1.937
658.;CONSTRUCCIONES SANLE-LUGO SL;B27006949;LUGO;ESPANA;U1;31/12/2021;1.924
659.;SERVICIOS INDUSTRIALES Y TRANSPORTES SA;A28386746;MADRID;ESPANA;U1;31/12/2020;1.921
660.;PROMOCIONS CAPDEFERRO SL;B17026212;GIRONA;ESPANA;U1;31/12/2021;1.911
661.;GREFOL SL;B28401214;MOSTOLES;ESPANA;U1;31/12/2012;1.910
662.;LOS PATITOS SEVILLA SA;A41044488;SEVILLA;ESPANA;U1;31/12/2002;1.907
663.;MUTUALIDAD DE PREVISION SOCIAL PRO PERSONAS CON DISCAPACIDAD A PRIMA FIJA. (EXTINGUIDA);G28381317;MADRID;ESPANA;U1;31/12/2008;1.892
664.;AUTO-REPUESTOS AMADO AVILES SL (EXTINGUIDA);B33018755;AVILES;ESPANA;U1;31/12/2009;1.888
665.;VIRGINIAS FRED SA (EXTINGUIDA);A43035781;REUS;ESPANA;U1;31/12/2019;1.864
666.;CUNBUR SA (EN LIQUIDACION);A31066244;CASCANTE;ESPANA;U1;31/12/2007;1.855
667.;UNION VALENCIANA ELECTRICA SL (EXTINGUIDA);B46266276;VALENCIA;ESPANA;U1;31/12/2011;1.852
668.;CONSTRUCCIONES TORRES GIMENEZ SL;B03043940;ALACANT/ALICANTE;ESPANA;U1;31/12/2021;1.846
669.;HERMANOS GARCIA NUÑEZ SA (EXTINGUIDA);A38014098;LA OROTAVA;ESPANA;U1;31/12/2008;1.843
670.;FINARTE FONDOS DE INVERSION PARA EL ARTE SA;A28384386;MADRID;ESPANA;U1;31/12/2021;1.835
671.;INMOBILIARIA BACAMA SA;A08377095;BARCELONA;ESPANA;U1;31/12/2021;1.821
672.;CENTRO DE ESTUDIOS Y EDUCACION S.L.;B30020598;MURCIA;ESPANA;U1;31/12/2021;1.819
673.;COLEGIO MARE NOSTRUM SA;A43021062;TARRAGONA;ESPANA;U1;31/08/2015;1.818
674.;DISTRIBUIDORA CORUÑESA DE ALIMENTACION SA;A15022692;CAMBRE;ESPANA;U1;31/12/2021;1.812
675.;TECNOQUIMICA VEYCA SL;B09014671;BURGOS;ESPANA;U1;31/12/2020;1.807
676.;ELECTROMECANICA MAGAR SA;A28381648;ALCORCON;ESPANA;U1;31/12/2021;1.805
677.;INDUSTRIAS SANZ SL;B31065261;OLITE/ERRIBERRI;ESPANA;U1;31/12/2021;1.805
678.;SOCIEDAD COOPERATIVA COELPLAN;F27007277;BECERREA;ESPANA;U1;31/12/2014;1.795
679.;PORCELANAS DEL AMPURDAN SOCIEDAD ANONIMA (EXTINGUIDA);A17025958;LA BISBAL D'EMPORDA;ESPANA;U1;31/12/2009;1.789
680.;ESTACION DE SERVICIO VILLACASTIN SL;B40003337;VILLACASTIN;ESPANA;U1;31/12/2020;1.785
681.;CAASA TECNOLOGIA DEL AGUA, SA;A30020192;LORQUI;ESPANA;U1;31/12/2021;1.759
682.;CANTALAPIEDRA, SA;A47011317;VALLADOLID;ESPANA;U1;31/12/2021;1.757
683.;POLICRIL SA;A08383051;TERRASSA;ESPANA;U1;31/12/2016;1.757
684.;MANUFACTURAS FILABOL SA;A28378099;CABANILLAS DEL CAMPO;ESPANA;U1;31/12/2005;1.752
685.;GUIVES GIRONA SA;A17027236;CELRA;ESPANA;U1;31/12/2021;1.751
686.;CICLON 1998 SL.;B28386829;LEGANES;ESPANA;U1;31/12/2020;1.751
687.;CONSTRUCCIONES VECTOR, SA;A08392532;BARCELONA;ESPANA;U1;31/12/2008;1.742
688.;CONSTRUCCIONES ELECTRICAS CANARIAS SA;A35029826;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;1.734
689.;CERAMICA EL CASTELO SA;A15024516;GUITIRIZ;ESPANA;U1;31/12/2002;1.732
690.;ALIAZUL SL;B03047057;LA VILLAJOYOSA/VILA JOIOSA;ESPANA;U1;31/12/2021;1.731
691.;FLETES ROFIMAN SL;B41439088;BADAJOZ;ESPANA;U1;31/12/2021;1.721
692.;SAT N 1117 HERMANOS MARTINEZ GARCIA;F09019068;BURGOS;ESPANA;U1;31/12/2021;1.721
693.;TRANSPORTS PEVA SL;B08392334;AVINYO;ESPANA;U1;31/12/2020;1.720
694.;GIRONA, SA;A17027228;GIRONA;ESPANA;U1;31/12/2020;1.720
695.;OSIFAR SL;B07045065;PALMA;ESPANA;U1;31/12/2020;1.706
696.;INDUSTRIAS DEL CAUCHO A R H SL;B28412872;LEGANES;ESPANA;U1;31/12/2020;1.699
697.;HOROSCOPO SA (EXTINGUIDA);A28427102;MADRID;ESPANA;U1;31/12/2006;1.690
698.;TRANSPORTES Y FRUTAS CLIMENT SL;B46081766;XATIVA;ESPANA;U1;31/12/2021;1.688
699.;HACIENDA EL PIUL SL;B18015065;MADRID;ESPANA;U1;31/12/2020;1.688
700.;COMERCIAL GALLEBAN SL;B35027408;TELDE;ESPANA;U1;31/12/2020;1.685
701.;COMBUSTIBLES VILORIA SL;B28391910;MADRID;ESPANA;U1;31/12/2020;1.677
702.;SAN CRISTOBAL MARBELLA SA (EXTINGUIDA);A29039815;MARBELLA;ESPANA;U1;31/12/2009;1.677
703.;MARITIMA ESPIMUÑOZ S.A. (EXTINGUIDA);A29030376;MALAGA;ESPANA;U1;31/12/2004;1.667
704.;PLASTICOS HUMBRIAS SA;A28413441;GETAFE;ESPANA;U1;31/12/2021;1.646
705.;PLAMAT SL;B58372343;LA LLAGOSTA;ESPANA;U1;31/12/2021;1.640
706.;MATERIALES DE CONSTRUCCION EN EXCLUSIVA SL  (EXTINGUIDA);B07045149;PALMA;ESPANA;U1;31/12/2013;1.639
707.;CONSTRUCCIONES ELECTRICAS LUJAN SA;A08393456;BARCELONA;ESPANA;U1;31/12/2021;1.638
708.;LICORES DEVA SA;A08382186;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2021;1.638
709.;CONSTRUCTORA GUANARTEME SL;B35029024;STA MARIA DE GUIA DE GRAN CANARIA;ESPANA;U1;31/12/2021;1.637
710.;PROFORCA SA  (EXTINGUIDA);A16007510;CAÑETE;ESPANA;U1;31/12/2005;1.635
711.;ANGIS SL;B03044997;IBI;ESPANA;U1;31/12/2021;1.635
712.;PROMOTORA EUROSUR SL  (EXTINGUIDA);B29031580;FUENGIROLA;ESPANA;U1;31/12/2016;1.632
713.;ESTUR ESCUELA DE TURISMO DE SANT POL DE MAR SL;B08484412;SANT POL DE MAR;ESPANA;U1;31/12/2020;1.627
714.;S.C. DE TRANSPORTES Y SERVICIOS TRANSPORTISTAS ECIJANOS UNIDOS;F41045477;ECIJA;ESPANA;U1;31/12/2009;1.627
715.;ARIDOS BALDOSAS GADEA SOCIEDAD LIMITADA (EXTINGUIDA);B46076972;BENISANO;ESPANA;U1;31/12/2006;1.616
716.;GRAFICAS DEL SURESTE, SOCIEDAD ANONIMA  (EXTINGUIDA);A30019343;MOLINA DE SEGURA;ESPANA;U1;31/12/2013;1.615
717.;CUSTALS SL;B17027426;BELLCAIRE D'EMPORDA;ESPANA;U1;31/12/2021;1.615
718.;AUTOCARES LACT SL;B41047903;DOS HERMANAS;ESPANA;U1;31/12/2021;1.605
719.;LABORATORIOS DENTALES BETICOS SL;B41041815;SEVILLA;ESPANA;U1;31/12/2021;1.603
720.;TRANSPORTES PERALES SL;B46079075;MASSANASSA;ESPANA;U1;31/12/2021;1.601
721.;CROMADOS ROMA SL;B28392744;HUMANES DE MADRID;ESPANA;U1;31/12/2020;1.598
722.;GRAFICAS INSTAR SA;A08375560;BARCELONA;ESPANA;U1;31/12/2020;1.598
723.;TRANSPORTES RUMAR SL;B31064421;ARRUBAL;ESPANA;U1;30/09/2021;1.597
724.;COMPAÑIA INMOBILIARIA BUENO SA;A41055690;DOS HERMANAS;ESPANA;U1;31/12/2013;1.591
725.;SANEAMIENTOS ONDARROA SL;B48073449;ONDARROA;ESPANA;U1;31/12/2021;1.589
726.;CONTRERAS, SA;A23012107;ALCALA LA REAL;ESPANA;U1;31/12/2011;1.583
727.;INTERLENCO SA;A28392827;MADRID;ESPANA;U1;31/12/2021;1.581
728.;GARCIA SANCHIS SA;A46081238;SAGUNTO/SAGUNT;ESPANA;U1;31/12/2021;1.579
729.;ALVHER TECHNIC SA;A28390789;ARGANDA DEL REY;ESPANA;U1;31/12/2020;1.575
730.;MARBILUNA SL (EXTINGUIDA);B29033925;FUENGIROLA;ESPANA;U1;31/12/2000;1.575
731.;PUJOL VERDAGUER Y COMPAÑIA SOCIEDAD ANONIMA;A17026626;LA JONQUERA;ESPANA;U1;31/12/2021;1.573
732.;LIMPIEZAS IBICENCAS SL;B07045255;EIVISSA;ESPANA;U1;31/12/2021;1.571
733.;SALDUBA SA;A28413334;MADRID;ESPANA;U1;31/12/2021;1.564
734.;NAUS ANOIA SL;B08405383;BARCELONA;ESPANA;U2;31/12/2021;1.562
735.;INDUSTRIAS DEL ENVASE Y CONTRACHAPEADO SA (EXTINGUIDA);A17027343;LA TALLADA D'EMPORDA;ESPANA;U1;31/12/2017;1.533
736.;COMERCIAL ARREL SL (EN LIQUIDACION);B08367260;BARCELONA;ESPANA;U1;31/12/2014;1.524
737.;IMIGAS SA;A48074041;ERMUA;ESPANA;U1;31/12/2021;1.511
738.;ENESBI SL;B01011295;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;1.511
739.;TALLERES FAGA SL;B28385664;FUENLABRADA;ESPANA;U1;31/12/2021;1.508
740.;OBRADOR Y VITORES SL;B03045820;NOVELDA;ESPANA;U1;31/12/2020;1.508
741.;AITOR SANTANDER SL;B39014063;SANTANDER;ESPANA;U1;31/12/2021;1.506
742.;GRAFIS-SANT SL  (EXTINGUIDA);B17027251;RIUDELLOTS DE LA SELVA;ESPANA;U1;31/12/2011;1.501
743.;INDUSTRIAS JAYSSO SL;B50048321;ZARAGOZA;ESPANA;U1;31/12/2021;1.497
744.;MECANIZACION Y CALCULO SA MEYCA (EXTINGUIDA);A13007208;CIUDAD REAL;ESPANA;U1;31/12/2008;1.495
745.;RIOSUR SA COMERCIAL ALIMENTARIA;A28384998;MADRID;ESPANA;U1;31/12/2020;1.486
746.;DISTRIBUIDORA TORNEO SA (EN LIQUIDACION);A41042599;SEVILLA;ESPANA;U1;31/12/2018;1.484
747.;ESTACION DE SERVICIO ALBORAYA SL;B46086252;ALBORAIA/ALBORAYA;ESPANA;U1;31/12/2015;1.484
748.;CHAMOTA SL;B33609348;GIJON;ESPANA;U1;31/12/2021;1.464
749.;LABORATORIO INDUSTRIAL DE BIOQUIMICA SA;A31061757;HUARTE/UHARTE;ESPANA;U1;31/12/2019;1.464
750.;VELME SL (EXTINGUIDA);B08383218;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2020;1.458
751.;LEJIAS ARGUDO SA;A02006633;ALBACETE;ESPANA;U1;31/12/2003;1.455
752.;INDUSTRIAL HOTELERA BEDFORD SL;B08394991;BARCELONA;ESPANA;U1;31/12/2021;1.455
753.;ALAPONT HERMANOS SL  (EXTINGUIDA);B46080115;MASSANASSA;ESPANA;U1;31/12/2009;1.445
754.;TRANSPORTES HERMANOS QUIROS MANJON SL;B05005988;LAS NAVAS DEL MARQUES;ESPANA;U1;31/12/2021;1.425
755.;COOP PRODUCCION INDUSTRIAL AGRUPACION FABRICANTES DE GASEOSAS;F36007367;PONTEAREAS;ESPANA;U1;31/12/2014;1.422
756.;CEBEM FORMACION PROFESIONAL SL;B36611655;VIGO;ESPANA;U1;30/09/2021;1.415
757.;WILLOUGHBY COLLEGE SA;A28407518;MADRID;ESPANA;U1;31/08/2021;1.414
758.;CONSTRUCCIONES BANZO SL (EN LIQUIDACION);B31061393;CINTRUENIGO;ESPANA;U1;31/12/2011;1.411
759.;PREFABRICADOS MERCADAL SOCIEDAD LIMITADA. (EXTINGUIDA);B07046766;SANT LLUIS;ESPANA;U1;31/12/2002;1.403
760.;RECREATIVOS COLON SL;B03044344;LA VILLAJOYOSA/VILA JOIOSA;ESPANA;U1;31/12/2021;1.400
761.;TALLERES ELECTROMECANICOS R ZULUETA SL (EXTINGUIDA);B48071658;VALLE DE TRAPAGA-TRAPAGARAN;ESPANA;U1;31/12/2003;1.397
762.;CONFECCIONES CHILE SA  (EXTINGUIDA);A31061013;BURLADA/BURLATA;ESPANA;U1;28/02/2014;1.396
763.;DECORACION ARMAS SL. (EN LIQUIDACION);B01007186;VITORIA-GASTEIZ;ESPANA;U1;31/12/2008;1.390
764.;ETXEGAS SA;A48071872;BILBAO;ESPANA;U1;31/12/2021;1.387
765.;AUTO ESCUELA PLAZA SL;B31066004;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2012;1.386
766.;SIERRA ESCRUELA SA;A08395634;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2020;1.382
767.;TEXTILES SANMATEU SL;B46076303;BELLREGUARD;ESPANA;U1;31/12/2021;1.377
768.;CENTRO DE INVESTIGACION ELIAS MASAVEU SA.;A33022302;OVIEDO;ESPANA;U1;31/12/2021;1.372
769.;SERTEA SA (EXTINGUIDA);A36007342;PONTEAREAS;ESPANA;U1;31/12/2008;1.367
770.;TRANSPORTES CORONAS SL;B42001461;OLVEGA;ESPANA;U1;31/12/2021;1.364
771.;URAL ESTAMPACIONES SOCIEDAD LIMITADA.  (EXTINGUIDA);B48071641;BILBAO;ESPANA;U1;31/12/2010;1.360
772.;MIRTO CORPORACION EMPRESARIAL SOCIEDAD LIMITADA;B28399764;MADRID;ESPANA;U1;31/12/2020;1.353
773.;DERIVADOS INDUSTRIALES CANARIOS DE HARINAS S.A. (EXTINGUIDA);A35030378;TEROR;ESPANA;U1;31/12/2001;1.350
774.;EL TARAJAL CANTERA DE BENZU SA;A11902483;CEUTA;ESPANA;U1;31/12/2021;1.350
775.;CIRERA HUMBRION SL;B04007126;ALHAMA DE ALMERIA;ESPANA;U1;31/12/2021;1.336
776.;J COMAS SL;B08389678;EL MASNOU;ESPANA;U1;31/12/2007;1.335
777.;PROYECTOS TOPOGRAFIA Y SERVICIOS SA (EN LIQUIDACION);A28385466;MADRID;ESPANA;U1;31/12/2008;1.331
778.;RESIDENCIAL ES VIVE SA;A07054083;EIVISSA;ESPANA;U1;31/12/2020;1.330
779.;FORJATER SA  (EXTINGUIDA);A39013867;TORRELAVEGA;ESPANA;U1;31/12/2013;1.329
780.;SUMINISTROS RIOL SA;A08368466;BARCELONA;ESPANA;U1;31/12/2021;1.328
781.;EUROMA, SA;A41044199;SEVILLA;ESPANA;U1;31/12/2021;1.325
782.;JUAN CAPELLA SA (EXTINGUIDA);A08401200;VILASSAR DE MAR;ESPANA;U1;31/12/2017;1.314
783.;CONSTRUCCIONES TAMBRE SA (EXTINGUIDA);A28396125;MADRID;ESPANA;U1;31/12/2000;1.313
784.;INMOBILIARIA COLL VIADER SA;A17027095;GIRONA;ESPANA;U1;31/12/2019;1.311
785.;TENERIFE PRISMA SL (EXTINGUIDA);B07076847;PALMA;ESPANA;U1;31/12/2006;1.311
786.;INDUSTRIAS AJA SA;A08408312;CASTELLBISBAL;ESPANA;U1;31/12/2021;1.308
787.;TRANSPORTES UNION S.C. ASTUR;F33609439;GIJON;ESPANA;U1;31/12/2018;1.302
788.;INDUSTRIAS DEL INOXIDABLE SL;B48073282;LEIOA;ESPANA;U1;31/12/2020;1.296
789.;INDUSTRIAS VEA SL (EXTINGUIDA);B48042477;ATXONDO;ESPANA;U1;31/12/2017;1.294
790.;CERAMICA BAUCELLS SA (EXTINGUIDA);A08384406;TONA;ESPANA;U1;31/12/2008;1.293
791.;ELECTROPLASTICOS PEBER SL (EXTINGUIDA);B50032184;CUARTE DE HUERVA;ESPANA;U1;31/12/2020;1.278
792.;FLEMING COMERCIAL SA;A08383630;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;1.270
793.;TRANSPORTES MONFORT SA;A12018594;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;1.255
794.;FERMSA SA;A08390254;VALLBONA D'ANOIA;ESPANA;U1;31/12/2021;1.248
795.;CONSTRUCTORA SOCAS FUENTES SA (EXTINGUIDA);A38014320;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2011;1.245
796.;ARMADA SA ASTILLEROS VARADEROS;A36610681;VIGO;ESPANA;U1;31/12/2021;1.243
797.;CORNISA DEL SUROESTE SA;A35024041;MOGAN;ESPANA;U1;31/12/2021;1.241
798.;ESTABLECIMIENTOS TURISTICOS DE LANZAROTE SA;A35027838;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;1.233
799.;SOCOAL SL;B03045127;DENIA;ESPANA;U1;31/12/2021;1.231
800.;IPROA SL (EXTINGUIDA);B08396897;SANT QUIRZE DEL VALLES;ESPANA;U1;31/12/2009;1.230
801.;ELECTRONIQUEL S.A.;A33611179;GIJON;ESPANA;U1;31/12/2021;1.224
802.;CRIADO HERMANOS SL;B37013661;SALAMANCA;ESPANA;U1;31/12/2021;1.221
803.;ALMENAR FRUITS S.C.C.L.;F25015678;ALMENAR;ESPANA;U1;30/06/2020;1.219
804.;EMILIANO DE LAS HERAS EXPORTACIONES S.L. (EXTINGUIDA);B28391209;MADRID;ESPANA;U1;31/12/2000;1.211
805.;ENRIAN SL;B41049792;SEVILLA;ESPANA;U1;31/12/2020;1.209
806.;EMBUTIDOS SAN ANTON SOCIEDAD LIMITADA.;B31035140;BARILLAS;ESPANA;U1;31/12/2020;1.199
807.;TRANSPORTES LINAREJOS SL;B23011992;ARANDA DE DUERO;ESPANA;U1;31/12/2019;1.199
808.;DUARTE Y BELTRAN, SA;A39016589;SANTANDER;ESPANA;U1;31/12/2021;1.197
809.;COMPAÑIA DE SUMINISTROS MARITIMOS DEL ESTRECHO SA;A11011426;ALGECIRAS;ESPANA;U1;31/12/2007;1.197
810.;GRUNDFOS ENVIRONMENT ESPANA SA (EXTINGUIDA);A28407120;ALGETE;ESPANA;U1;31/12/2000;1.192
811.;FEFE SA (EN LIQUIDACION);A28523264;SAN FERNANDO DE HENARES;ESPANA;U1;31/12/2011;1.191
812.;AGUA Y BALNEARIO DE CORCONTE SL;B09013319;VALLE DE VALDEBEZANA;ESPANA;U1;31/12/2020;1.185
813.;COLEGIO MONTERREY SL;B36610566;VIGO;ESPANA;U1;31/12/2021;1.182
814.;SERVICRAE SA;A28185627;MADRID;ESPANA;U1;31/12/2021;1.178
815.;TALLERES CABRE SA  (EXTINGUIDA);A25013442;LLEIDA;ESPANA;U1;31/12/2011;1.175
816.;LUBING IBERICA SA;A31062482;MIRANDA DE EBRO;ESPANA;U1;31/12/2021;1.172
817.;SIRVEX SA;A08396830;FRAGA;ESPANA;U1;31/12/2021;1.172
818.;CONSTRUCCIONES MECANICAS MUPEM SL (EXTINGUIDA);B20042933;DEBA;ESPANA;U1;31/12/2010;1.169
819.;GRASURSA SL;B41046210;MADRID;ESPANA;U1;30/09/2021;1.163
820.;SERVICIOS COMUNITARIOS SA;A28410207;MADRID;ESPANA;U1;31/12/2020;1.157
821.;MANUTENCION Y TRANSPORTE MARTI SL (EXTINGUIDA);B12024345;BURRIANA;ESPANA;U1;31/12/2006;1.151
822.;SERTA SL (EN LIQUIDACION);B45007796;TALAVERA DE LA REINA;ESPANA;U1;31/12/2018;1.139
823.;FABRICACION Y COMERCIALIZACION TEXTIL SOCIEDAD LIMITADA (EXTINGUIDA);B46084448;VALENCIA;ESPANA;U1;31/12/2003;1.138
824.;LOCABLA SL;B28407740;MADRID;ESPANA;U1;31/12/2020;1.133
825.;INMOBILIARIA AGELL S.L. (EXTINGUIDA);B08273344;BARCELONA;ESPANA;U1;31/12/2002;1.128
826.;TURBO MECANICA S.A.  (EXTINGUIDA);A28401974;GETAFE;ESPANA;U1;31/12/2004;1.128
827.;INMUEBLES CEREZO, SA;A28411163;MADRID;ESPANA;U1;31/12/2021;1.126
828.;INDUSTRIAS AGROBIOLOGICAS SA;A12019014;MADRID;ESPANA;U1;31/12/2021;1.125
829.;VALLDIGNA LOGISTIC SL  (EXTINGUIDA);B46080347;BENIFAIRO DE LA VALLDIGNA;ESPANA;U1;31/12/2013;1.120
830.;TALLERES BARFLA SL;B08387318;ARGENTONA;ESPANA;U1;31/12/2020;1.119
831.;POLIMUSICA SA;A28415610;MADRID;ESPANA;U1;31/12/2021;1.119
832.;INMOBILIARIA CLAVIC SL (EXTINGUIDA);B08388670;BARCELONA;ESPANA;U1;20/12/2002;1.114
833.;HORMIGONES PREPARADOS SAN MARTIN DE VALDEIGLESIAS SA;A28401230;MADRID;ESPANA;U1;31/12/2015;1.105
834.;SAT N 836 SAN GREGORIO Y SAN MIGUEL;F22005912;VICIEN;ESPANA;U1;31/12/2021;1.101
835.;HOTEL II INFANTAS SL;B49004641;ZAMORA;ESPANA;U1;31/12/2021;1.098
836.;COMERCIAL RAMON MARTIN SA;A11607140;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2012;1.097
837.;TAGUIVE SL  (EXTINGUIDA);B36001451;MONDARIZ;ESPANA;U1;31/12/2009;1.091
838.;BOENTE SL;B15024268;A CORUÑA;ESPANA;U1;31/12/2007;1.087
839.;HIERROS ESPECIALES COMERCIALIZADOS SA;A28411650;LEGANES;ESPANA;U2;31/12/2021;1.083
840.;HIERROS TER SL;B17025248;RIUDELLOTS DE LA SELVA;ESPANA;U1;31/12/2014;1.083
841.;ROIG CURVADO DE PERFILES SA;A08419582;MATARO;ESPANA;U1;31/12/2021;1.081
842.;REPUESTOS NOROESTE SA;A15022866;BERGONDO;ESPANA;U1;31/12/2021;1.079
843.;IMPRENTA PAPELERIA SAN RAFAEL SL;B35028521;SANTA LUCIA DE TIRAJANA;ESPANA;U1;31/12/2008;1.078
844.;GRAFICAS SUMMA SA;A33018250;LLANERA;ESPANA;U1;31/12/2020;1.076
845.;AUTOCARES SIAL SA (EXTINGUIDA);A16007627;CUENCA;ESPANA;U1;31/12/2002;1.075
846.;CALZADOS MICHEL SL;B02006815;ALMANSA;ESPANA;U1;31/12/2021;1.075
847.;MOTORES DEL PUERTO SL;B11028289;EL PUERTO DE SANTA MARIA;ESPANA;U1;31/12/2021;1.074
848.;LIMPIEZAS NEVADA SL;B50033042;ZARAGOZA;ESPANA;U1;31/12/2016;1.071
