;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
537.;INDUSTRIAS CARNICAS SEMAR SA (EN LIQUIDACION);A07061534;LLUCMAJOR;ESPANA;U1;31/12/2009;7.398
538.;IMPRESOS Y MANIPULADOS SANCHIS SL;B03076643;LORCHA/L'ORXA;ESPANA;U1;31/12/2021;7.385
539.;INTERNACIONAL DE AUTOCARES, SOCIEDAD ANONIMA (EXTINGUIDA);A28586063;MADRID;ESPANA;U1;31/12/2017;7.332
540.;CARBONELL FREIXAS S.L. (EN LIQUIDACION);B08585101;SITGES;ESPANA;U1;31/12/2008;7.323
541.;DISTRIBUIDORA FARMACEUTICA LERIDANA, SA (EXTINGUIDA);A25020850;LLEIDA;ESPANA;U1;31/12/2016;7.293
542.;P DE LA OLIVA SA;A28570182;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;7.269
543.;TRANSPORTS I EXCAVACIONS RIBERA SA;A08576753;SABADELL;ESPANA;U1;31/12/2021;7.191
544.;TALLERS MALLA SA;A08598088;MALLA;ESPANA;U1;31/12/2021;7.183
545.;CONSTRUCCIONES CAMPELO SA;A33026618;AVILES;ESPANA;U1;31/12/2021;7.171
546.;CERAMICAS DE MIRA SOCIEDAD LIMITADA;B16010464;MIRA;ESPANA;U1;31/12/2021;7.159
547.;PIMEG 4 SA  (EXTINGUIDA);A08574857;MONTCADA I REIXAC;ESPANA;U1;31/12/2007;7.156
548.;PROMOCION TECNOLOGICA Y COMERCIAL SA;A28641413;MADRID;ESPANA;U1;31/12/2020;7.140
549.;ALMACENES BARRAGAN ESPINAR SL (EXTINGUIDA);B18020172;PELIGROS;ESPANA;U1;31/12/2017;7.135
550.;TACOI S.C.;F31081953;TAFALLA;ESPANA;U1;31/12/2020;7.134
551.;ANCAU SA;A08620668;SANTA COLOMA DE CERVELLO;ESPANA;U1;31/12/2021;7.101
552.;ATOMIX SA;A12025904;ONDA;ESPANA;U1;31/12/2020;7.073
553.;ACEDO HERMANOS SL;B29102852;ANTEQUERA;ESPANA;U1;31/12/2021;7.071
554.;JAIME BARTOLI SL;B08553828;SANTA PERPETUA DE MOGODA;ESPANA;U1;31/12/2020;7.071
555.;J BELLIDO SA;A28570208;ARGANDA DEL REY;ESPANA;U1;31/12/2021;7.052
556.;MONTARDIT SA (EXTINGUIDA);A08620791;BARCELONA;ESPANA;U1;31/12/2006;7.040
557.;GRUPO PLANETA AZUL SA;A08557209;MONTBLANC;ESPANA;U1;30/11/2021;7.029
558.;JETFIL SL (EXTINGUIDA);B08587396;TERRASSA;ESPANA;U1;31/12/2005;7.027
559.;VIAJES EROSKI SOCIEDAD ANONIMA;A48115638;ELORRIO;ESPANA;U1;31/01/2021;7.019
560.;TRANSPORTES CHAPIN SL;B28577971;ALCORCON;ESPANA;U1;31/12/2021;7.014
561.;INDUSTRIAS LEBARIO SOCIEDAD LIMITADA;B48100374;IURRETA;ESPANA;U1;31/12/2021;7.003
562.;COMERCIAL ALBE SA;A28563708;FUENTE EL SAZ DE JARAMA;ESPANA;U1;31/12/2021;6.991
563.;COLUMBUS SOCIEDAD ANONIMA;A38022125;PUERTO DE LA CRUZ;ESPANA;U1;31/12/2021;6.983
564.;VIGUETAS Y FORJADOS TOR SL;B18020859;LOJA;ESPANA;U1;31/12/2021;6.976
565.;FORESTAL GARDEN SA;A28556504;ALCOBENDAS;ESPANA;U1;31/12/2021;6.960
566.;EXTRUPLESA SA;A50047869;LA MUELA;ESPANA;U1;31/12/2020;6.946
567.;NAVARRO SEGURA SL;B04012134;VERA;ESPANA;U1;31/12/2021;6.930
568.;OJELO SA;A11018736;EL PUERTO DE SANTA MARIA;ESPANA;U1;31/12/2010;6.925
569.;CONSTRUCCIONS J PALLAS SL;B17046160;OLOT;ESPANA;U1;31/12/2021;6.897
570.;BENITO SPORTS SA;A08586968;BARCELONA;ESPANA;U1;31/12/2021;6.891
571.;SILLERIA VERGES SA;A17043597;TORTELLA;ESPANA;U1;31/12/2021;6.879
572.;ACONDICIONAMIENTOS E INSTALACIONES TERMICAS S.L. (EXTINGUIDA);B17031865;FIGUERES;ESPANA;U1;31/12/2003;6.878
573.;GALVANIZADOS OLAIZOLA SA;A20060075;ZUMAIA;ESPANA;U1;31/12/2021;6.850
574.;GERONA TEXTIL SA;A17041708;SALT;ESPANA;U1;31/12/2020;6.831
575.;ESTABLECIMIENTOS GUERRERO SL (EXTINGUIDA);B46131025;MARTORELL;ESPANA;U1;31/03/2000;6.826
576.;AZPIARAN SL (EXTINGUIDA);B48101638;ZALDIBAR;ESPANA;U1;31/12/2007;6.824
577.;ANTIGUA CASA JOVE, SA;A08607079;BARCELONA;ESPANA;U1;31/12/2020;6.822
578.;TRITURADOS LA CANYA SA;A17039363;LA VALL DE BIANYA;ESPANA;U1;31/12/2020;6.796
579.;REDISLOGAR SA;A28579373;ALCOBENDAS;ESPANA;U1;31/12/2020;6.790
580.;FRUTAS PONCHE SL (EXTINGUIDA);B46125324;CORBERA;ESPANA;U1;31/12/2014;6.778
581.;DITTMEYER AGRICOLA Y CIA AYA DEL MARQUESADO S. EN C.;D41069204;SEVILLA;ESPANA;U2;31/08/2020;6.766
582.;PASTOR Y CANALS SA;A28563047;PINTO;ESPANA;U1;31/12/2020;6.762
583.;VERDU CANTO SAFFRONSPAIN SL;B03072279;NOVELDA;ESPANA;U1;31/12/2020;6.727
584.;AUCASA OBRAS Y TRANSPORTES SA;A40006306;VALLELADO;ESPANA;U1;31/12/2021;6.725
585.;CONSTRUCTORA DE OBRAS EL PARTAL SA;A18021071;GRANADA;ESPANA;U1;31/12/2017;6.715
586.;DISTRIBUCIONES RICARDO RODRIGUEZ SL;B18019950;PELIGROS;ESPANA;U1;31/12/2021;6.701
587.;CARNICAS MONREAL S.L.  (EXTINGUIDA);B19013051;MONREAL DEL CAMPO;ESPANA;U1;31/12/2007;6.696
588.;ARMARIOS ELECTRICOS SA;A08589533;LLIÇA DE VALL;ESPANA;U1;31/12/2020;6.693
589.;HIERROS Y LAMINADOS MALAGA SA;A29058930;ANTEQUERA;ESPANA;U1;31/12/2021;6.650
590.;FARCE S.A.(EXTINGUIDA);A08566481;PARETS DEL VALLES;ESPANA;U1;31/12/2001;6.649
591.;JUMEL ALIMENTARIA SA;A46124772;L'ALQUERIA DE LA COMTESSA;ESPANA;U1;31/12/2021;6.642
592.;CALZADOS CRUBEL SL;B03067311;ALACANT/ALICANTE;ESPANA;U1;31/12/2020;6.618
593.;CONSTRUCCIONES METALICAS ARREGUI SA  (EXTINGUIDA);A20062469;ZARAUTZ;ESPANA;U1;31/12/2006;6.609
594.;SERVICIOS PENEDES SA;A08606360;VILAFRANCA DEL PENEDES;ESPANA;U1;31/12/2021;6.607
595.;INSTALACIONES JAEN SOCIEDAD LIMITADA;B41065012;SEVILLA;ESPANA;U1;31/12/2021;6.603
596.;MADERAS LLOP-OBIOLS SA;A25021056;LLEIDA;ESPANA;U1;31/12/2021;6.549
597.;TERRAZOS RUIZ SA;A26017434;ALFARO;ESPANA;U1;31/12/2021;6.539
598.;FUNERARIAS REUNIDAS SA;A33029596;OVIEDO;ESPANA;U1;31/12/2021;6.526
599.;ALMACENES YUBERO SL;B45012515;TORRIJOS;ESPANA;U1;31/12/2010;6.521
600.;CONSTRUCCIONES EGIN SL (EXTINGUIDA);B48104095;BASAURI;ESPANA;U1;31/12/2003;6.518
601.;GRUPO EMPRESARIAL CANALES SLU;B28582229;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;6.513
602.;ECOLOGIA, RECICLAJE Y MEDIO AMBIENTE SA.;A20060737;ANDOAIN;ESPANA;U2;31/12/2019;6.512
603.;JUAN CAMPOS SA;A03081916;ALCOY/ALCOI;ESPANA;U1;31/12/2021;6.498
604.;CENTRAL ELECTRICA SESTELO Y CIA, SA;A36000016;PONTEAREAS;ESPANA;U1;31/12/2021;6.470
605.;CERAMICA COLLET SA;A08606667;ESPARREGUERA;ESPANA;U1;31/12/2021;6.447
606.;ALMACENES MARTI SL (EXTINGUIDA);B46123170;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2010;6.444
607.;H T HISPANOTERMICA SA;A28612620;MADRID;ESPANA;U1;31/12/2021;6.442
608.;RIMOPEMAR SA;A08578320;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2019;6.439
609.;PROMELEC SL (EXTINGUIDA);B22009427;ZARAGOZA;ESPANA;U1;31/12/2007;6.434
610.;NOLASCO SL;B46130456;GANDIA;ESPANA;U1;31/12/2021;6.407
611.;HOSPITAL DR. GALVEZ SA.;A29059243;MALAGA;ESPANA;U1;31/12/2021;6.373
612.;PUERTAS DAYFOR SL;B13009592;DAIMIEL;ESPANA;U1;31/12/2021;6.365
613.;PRODUCTOS CARNICOS EL CUCO SL;B33027814;OVIEDO;ESPANA;U1;31/12/2021;6.343
614.;PRODUCTOS CODINA SA;A08577561;MATARO;ESPANA;U1;31/12/2020;6.337
615.;DISTRIBUCIONES GARCIA SL;B45012473;SANTO DOMINGO-CAUDILLA;ESPANA;U1;31/12/2021;6.336
616.;CONSUEGRA S.C.L.;F28641553;FUENTE EL SAZ DE JARAMA;ESPANA;U1;31/12/2018;6.321
617.;SANCISA SL;B39023239;PUENTE VIESGO;ESPANA;U1;31/12/2020;6.314
618.;CANARIAS DE PLASTICOS SOCIEDAD ANONIMA;A38030680;ARAFO;ESPANA;U1;31/12/2020;6.298
619.;RIBETES MORA SA(EXTINGUIDA);A46141651;ONTINYENT;ESPANA;U1;31/12/2004;6.266
620.;LEVANTINA DE SEGURIDAD SL;B46143913;VALENCIA;ESPANA;U1;31/12/2021;6.257
621.;EDICIONES PAIDOS IBERICA SA (EXTINGUIDA);A08572455;BARCELONA;ESPANA;U1;31/12/2008;6.255
622.;LRQA INSPECTION IBERIA SA.;A28591287;MADRID;ESPANA;U1;30/06/2020;6.242
623.;TALLERES AMENABAR SA;A01015353;ARAMAIO;ESPANA;U1;31/12/2021;6.223
624.;DAUNERT MAQUINAS HERRAMIENTAS SA;A08607988;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2020;6.210
625.;ANALISIS CLINICOS SABATER SA (EXTINGUIDA);A08605412;BARCELONA;ESPANA;U1;31/12/2010;6.176
626.;JICASA MATERIALES DE CONSTRUCCION SA;A48102768;BARAKALDO;ESPANA;U1;31/12/2020;6.175
627.;ANTONIO ARRAEZ SL;B46135448;LA FONT DE LA FIGUERA;ESPANA;U1;31/12/2021;6.149
628.;JAIME PARES SL (EXTINGUIDA);B08605362;MOLINS DE REI;ESPANA;U1;31/12/2018;6.149
629.;ANDALUZA DE SALES MARINAS SL;B41064155;DOS HERMANAS;ESPANA;U1;31/12/2017;6.148
630.;AUTOBUSES CUADRA SA;A01018258;AMURRIO;ESPANA;U1;31/12/2021;6.147
631.;MOTOR ALCOBENDAS SA (EXTINGUIDA);A28558153;ALCOBENDAS;ESPANA;U1;30/06/2001;6.133
632.;RIVADULLA SL (EXTINGUIDA);B15034952;VEDRA;ESPANA;U1;31/12/2001;6.108
633.;HISPATANK SA (EXTINGUIDA);A28566859;BARCELONA;ESPANA;U1;31/12/2003;6.073
634.;PULPARAMA SA;A08607459;BARCELONA;ESPANA;U1;31/12/2009;6.072
635.;MAS AVICOLA SA;A08645350;SABADELL;ESPANA;U1;31/12/2021;6.048
636.;HERMANOS MATEO LORENZO SA;A42003087;SORIA;ESPANA;U1;31/12/2021;6.024
637.;CONSERVAS LAZAYA FRUTAS Y DULCES SA;A50052950;CALATAYUD;ESPANA;U1;31/03/2021;6.021
638.;GENERAL AVIATION SERVICE SL;B28596443;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;6.008
639.;BUSTPER SOCIEDAD ANONIMA;A43035971;LA SENIA;ESPANA;U1;31/12/2021;5.996
640.;CONSTRUCCIONES MIGUEL MADRID E HIJOS SA;A30035034;SAN JAVIER;ESPANA;U1;31/12/2021;5.985
641.;CASA PASTOR SA (EXTINGUIDA);A11902814;CEUTA;ESPANA;U1;31/12/2017;5.980
642.;MADERAS BADA, SA (EN LIQUIDACION);A33026980;RIBADESELLA;ESPANA;U1;31/12/2017;5.961
643.;COMERCIAL DE UTILES Y MOLDES SA;A08584765;SANT JUST DESVERN;ESPANA;U1;31/12/2020;5.959
644.;CARBONICAS GUIU SA;A25021635;LLEIDA;ESPANA;U1;31/12/2021;5.958
645.;RANCHOS REUNIDOS SA;A29056348;MIJAS;ESPANA;U1;31/12/2020;5.954
646.;NAVIERA ALBATROS SA (EN LIQUIDACION);A28592863;MADRID;ESPANA;U1;31/12/2005;5.938
647.;CONSTRUCCIONES Y REPARACIONES GALAICO ASTURIANAS SA;A15034481;A CORUÑA;ESPANA;U1;31/12/2021;5.936
648.;EQUIPAMIENTOS SANITARIOS SA;A28612075;MADRID;ESPANA;U1;31/12/2021;5.927
649.;TECNOCAR CORPORACION INDUSTRIAL SA;A12025490;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2020;5.922
650.;JACER SL (EXTINGUIDA);B28487502;DAGANZO DE ARRIBA;ESPANA;U1;31/12/2007;5.921
651.;JEMA CREACIONES INFANTILES SL (EXTINGUIDA);B15033285;FERROL;ESPANA;U1;31/01/2012;5.912
652.;TALLERES SAN PRUDENCIO SL (EN LIQUIDACION);B48103097;ABADIÑO;ESPANA;U1;31/12/2001;5.908
653.;AIRFLOW SA;A28551422;FUENLABRADA;ESPANA;U1;31/12/2020;5.903
654.;LAYAPIEL SA (EN LIQUIDACION);A08560500;CALDES DE MONTBUI;ESPANA;U1;31/12/2018;5.902
655.;SIARS IBERICA S.L. (EXTINGUIDA);B08609240;EL PRAT DE LLOBREGAT;ESPANA;U1;31/12/2000;5.896
656.;MADERAS GESTAL SL;B15033764;OZA-CESURAS;ESPANA;U1;31/12/2021;5.887
657.;PESCADOS SUANCES SA  (EXTINGUIDA);A39022678;SANTANDER;ESPANA;U1;31/12/2012;5.882
658.;ALFONSO Y GASPAR CABRERO S.A. (EXTINGUIDA);A47018361;ISCAR;ESPANA;U1;31/12/2007;5.876
659.;TRANSSE SA;A19017797;GUADALAJARA;ESPANA;U1;31/12/2021;5.869
660.;BOJ OLAÑETA SL;B20016333;EIBAR;ESPANA;U1;31/12/2020;5.867
661.;IBAÑEZ SA;A04011284;EL EJIDO;ESPANA;U1;31/12/2021;5.857
662.;CONSERVAS HOYA SA;A39021639;SANTOÑA;ESPANA;U1;31/12/2020;5.843
663.;ROCA GONZALEZ SL;B08599185;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2021;5.790
664.;PREVENRISK, SA (EN LIQUIDACION);A08618647;BARCELONA;ESPANA;U1;31/12/2009;5.789
665.;HERMANOS RUIZ SL;B50051028;PEDROLA;ESPANA;U1;31/12/2021;5.776
666.;CORRECTORES VITAMINICOS SA;A25019704;BINEFAR;ESPANA;U1;31/12/2020;5.750
667.;CODESGRA MEAT SL;B08636912;SEVILLA;ESPANA;U1;31/12/2021;5.738
668.;MADERAS CUNILL SA;A08585895;OLVAN;ESPANA;U1;31/12/2021;5.721
669.;TRANSPORTES HERMANOS MARIN SL  (EXTINGUIDA);B26016667;CALAHORRA;ESPANA;U1;31/12/2011;5.717
670.;ELECTRO MEYRAS SL;B14025563;CABRA;ESPANA;U1;31/12/2021;5.705
671.;SERRANO DRONDA SL;B31083165;SESMA;ESPANA;U1;31/12/2021;5.701
672.;TALLERES ARRECHE SA;A20064853;TOLOSA;ESPANA;U1;31/12/2020;5.696
673.;ORNI S.L.  (EXTINGUIDA);B20064788;BERGARA;ESPANA;U1;31/12/2007;5.689
674.;VASCO GALLEGA DE CONSTRUCCIONES SA;A01016591;VITORIA-GASTEIZ;ESPANA;U1;31/12/2020;5.676
675.;FRITERMIA SA;A28609790;ALCALA DE HENARES;ESPANA;U1;31/12/2019;5.672
676.;COSTA ANGELET SA;A08562373;VILANOVA DEL VALLES;ESPANA;U1;31/12/2021;5.664
677.;MARIANO RICO SL;B40003782;CUELLAR;ESPANA;U1;31/12/2021;5.629
678.;JOSE COLLADO SA;A08611444;BARCELONA;ESPANA;U1;31/12/2021;5.619
679.;GRUP 3, SL (EXTINGUIDA);B08581951;MANRESA;ESPANA;U1;31/12/2007;5.619
680.;SEMACON SA  (EXTINGUIDA);A28554624;ALCORCON;ESPANA;U1;31/12/2007;5.612
681.;INIBA SL;B50052836;ZUERA;ESPANA;U1;31/12/2021;5.602
682.;LORENZO ANDRES VALLES SL;B03072857;TEULADA;ESPANA;U1;31/12/2021;5.587
683.;INCAFRI SA  (EXTINGUIDA);A01015635;VITORIA-GASTEIZ;ESPANA;U1;31/12/2013;5.577
684.;GALVANIZADOS DEL SURESTE SA;A30028195;MOLINA DE SEGURA;ESPANA;U1;31/12/2020;5.562
685.;COLOMA GARCIA SL;B03067139;JIJONA/XIXONA;ESPANA;U1;31/03/2020;5.557
686.;PREPERSA PERITACION DE SEGUROS Y PREVENCION AIE;V08631814;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2021;5.553
687.;MEDOC SA;A26017855;LOGROÑO;ESPANA;U1;31/12/2020;5.549
688.;TALLERES IRUDI SL;B48103832;ZALDIBAR;ESPANA;U1;31/12/2021;5.546
689.;SILVER INDUSTRIAL SL;B08599003;VALMOJADO;ESPANA;U1;31/12/2020;5.543
690.;METAL LIQUES GRABALOSA SL;B17042573;BELLCAIRE D'EMPORDA;ESPANA;U1;31/12/2019;5.538
691.;MANUFACTURAS TEXTILES 7 6 5 SA;A08556110;VILASSAR DE DALT;ESPANA;U1;31/12/2021;5.537
692.;SEMICROL SL;B39024732;SANTANDER;ESPANA;U1;31/12/2021;5.533
693.;INDUSTRIAS MECANICAS BURGALESAS SA;A09023375;BURGOS;ESPANA;U1;31/12/2021;5.505
694.;TEKNO PRES SL;B01016823;LEGUTIO;ESPANA;U1;31/12/2020;5.488
695.;JOSE MARIA SANS AMILL SOCIEDAD ANONIMA;A43035013;MONTBLANC;ESPANA;U1;31/12/2021;5.482
696.;INFORGES SL (EXTINGUIDA);B30031561;MURCIA;ESPANA;U1;31/12/2006;5.468
697.;ASOC PROV DE PERSONAS CON DISCAPACIDAD VERDIBLANCA;G04014064;ALMERIA;ESPANA;U1;31/12/2021;5.461
698.;PRETENSADOS EJEA SL (EN LIQUIDACION);B50051705;EJEA DE LOS CABALLEROS;ESPANA;U1;31/12/2007;5.425
699.;RECAREDO MATA CASANOVAS SA;A08572752;SANT SADURNI D'ANOIA;ESPANA;U1;31/12/2021;5.403
700.;S.C.L. DE PIENSOS LAS MINAS;F45016375;POLAN;ESPANA;U1;31/12/2001;5.385
701.;INDUSTRIAS BETA SL;B48100390;ELORRIO;ESPANA;U1;31/12/2020;5.375
702.;OLIVES CORBI SA  (EXTINGUIDA);A46141362;CARCAIXENT;ESPANA;U1;30/06/2012;5.364
703.;SUMINISTRO DETERGENTE EN COLECTIVIDAD SL (EXTINGUIDA);B08603516;MONTCADA I REIXAC;ESPANA;U1;31/12/2011;5.362
704.;ENGUITA SL;B50049931;ZARAGOZA;ESPANA;U1;31/12/2019;5.348
705.;CONSERVAS ZALLO SOCIEDAD ANONIMA;A48088215;BERMEO;ESPANA;U1;31/12/2021;5.341
706.;LUTA SL;B28582971;MADRID;ESPANA;U1;31/12/2020;5.322
707.;CRAMIX SOCIEDAD ANONIMA;A48094502;DERIO;ESPANA;U1;31/12/2021;5.314
708.;ANTONIO FAYOS RIZO SL;B03065083;MONFORTE DEL CID;ESPANA;U1;31/12/2021;5.314
709.;DEPORTIVO SQUASH ARSENAL SL (EXTINGUIDA);B08552614;BARCELONA;ESPANA;U1;31/12/2014;5.268
710.;FILATURES VILADECAVALLS SA (EXTINGUIDA);A08215113;BARCELONA;ESPANA;U1;31/12/2002;5.267
711.;HORMIGONES GRAÑEN SOCIEDAD LIMITADA;B22009377;GRAÑEN;ESPANA;U1;31/12/2021;5.257
712.;ADURIZ DE LASARTE SA;A20063004;LASARTE-ORIA;ESPANA;U1;31/12/2021;5.256
713.;PLASTICOS EL GORBEA SA  (EXTINGUIDA);A01016989;VITORIA-GASTEIZ;ESPANA;U1;31/12/2012;5.253
714.;RECUPERACIONES DIAZ SA (EXTINGUIDA);A26016865;LOGROÑO;ESPANA;U1;31/12/2019;5.239
715.;HOSPITAL SAN FRANCISCO DE ASIS, SA;A29055670;MALAGA;ESPANA;U1;31/12/2020;5.227
716.;TECNOLOGIA TERMICA SA;A28592772;ALCORCON;ESPANA;U1;31/12/2021;5.221
717.;CERAMICA LA ANDALUZA DE BAILEN SL;B23014848;BAILEN;ESPANA;U1;31/12/2021;5.219
718.;JOSE SANCHEZ DIAZ Y HERMANOS SOCIEDAD LIMITADA;B35044155;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;5.206
719.;GRUPO DE ELECTRODOMESTICOS DE MURCIA SA (EN LIQUIDACION);A30031553;MURCIA;ESPANA;U1;31/12/2013;5.197
720.;DISEÑOS URBANOS SA (EN LIQUIDACION);A47017157;MADRID;ESPANA;U1;31/12/2016;5.195
721.;LACOR INDUSTRIA DEL MENAJE SL;B20060208;BERGARA;ESPANA;U1;31/12/2020;5.175
722.;JUR SA  (EXTINGUIDA);A09020058;VILLARCAYO MERINDAD CASTILLA VIEJA;ESPANA;U1;31/12/2011;5.144
723.;FRUTAS MIRA HERMANOS SL  (EXTINGUIDA);B03093234;ELCHE/ELX;ESPANA;U1;31/08/2007;5.126
724.;BARLOVENTO SA;A36013340;O GROVE;ESPANA;U1;31/12/2021;5.075
725.;PRODUCTOS MACHI SA (EXTINGUIDA);A14029615;CORDOBA;ESPANA;U1;31/12/2013;5.070
726.;FRIDEC SL;B28558005;HUMANES DE MADRID;ESPANA;U1;31/12/2021;5.070
727.;WORESMAR SA (EN LIQUIDACION);A28596765;MADRID;ESPANA;U1;31/12/2018;5.063
728.;INDUSTRIES RAVENTOS SA;A08543910;RIPOLLET;ESPANA;U1;31/12/2021;5.057
729.;CLARO SOL SL (EXTINGUIDA);B36615763;MADRID;ESPANA;U1;31/12/2013;5.049
730.;TRANSPORTES NICARAGUA SA;A08572174;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;5.045
731.;ISLEÑA DE CARNES Y CONGELADOS SA;A07063282;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2019;5.040
732.;LOGISTICA INTEGRAL DE PACKAGING ZARAGOZA SOCIEDAD ANONIMA. (EN LIQUIDACION);A50053800;ZARAGOZA;ESPANA;U1;31/12/2018;5.037
733.;FRAJUMAR SL;B30035380;YECLA;ESPANA;U1;31/12/2021;5.031
734.;COINTO S.L.;B50054006;ZARAGOZA;ESPANA;U1;31/12/2002;5.021
735.;RECUPERADOS LLACER SL;B46128963;ONTINYENT;ESPANA;U1;31/12/2021;4.992
736.;CENTRO REALIZACION ESTUDIOS SOBRE ACTIVIDADES NUEVAS II SA (EXTINGUIDA);A28605293;MADRID;ESPANA;U1;31/12/2000;4.983
737.;CONSTRUCCIONES ROTELLA, SA;A39023759;TORRELAVEGA;ESPANA;U1;31/12/2021;4.970
738.;INDUSTRIAL CUBERTERA DE GALICIA SA;A15033699;CULLEREDO;ESPANA;U1;31/12/2021;4.966
739.;FELICIANO MARTIN DE LA MORENA SA;A28562130;EL BOALO;ESPANA;U1;31/12/2021;4.962
740.;HERNAEZ Y CIARRUSTA SOCIEDAD LIMITADA;B48094189;BILBAO;ESPANA;U1;31/12/2021;4.958
741.;INDUSTRIAL PANTALONERA ESPAÑOLA SA;A45013620;QUINTANAR DE LA ORDEN;ESPANA;U1;31/12/2021;4.951
742.;SISTEMAS ELECTRICOS THALES SA (EXTINGUIDA);A50053081;ZARAGOZA;ESPANA;U1;31/12/2012;4.946
743.;DHL PARCEL ALACANT SPAIN SL. (EXTINGUIDA);B03072139;ALICANTE/ALACANT;ESPANA;U1;31/12/2020;4.926
744.;DIASAN SOCIEDAD ANONIMA;A35045459;ARUCAS;ESPANA;U1;31/12/2020;4.920
745.;CENTRO DE PATOLOGIA DE LA MAMA SL (EXTINGUIDA);B28584373;MADRID;ESPANA;U1;31/12/2019;4.917
746.;MEDITERRANEA DE RESTAURANTES S.A. (EXTINGUIDA);A08585077;BARCELONA;ESPANA;U1;30/09/2004;4.896
747.;ESTAMPACIONES LAGA SA;A20060398;SORALUZE-PLACENCIA DE LAS ARMAS;ESPANA;U1;31/12/2021;4.895
748.;LIBCOM IBERICA SA (EN LIQUIDACION);A28564490;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2012;4.883
749.;GIRAVI SA  (EXTINGUIDA);A08609281;SANT PERE DE RIBES;ESPANA;U1;31/12/2012;4.870
750.;GANUZA SOCIEDAD ANONIMA;A48102511;ARRIGORRIAGA;ESPANA;U1;31/12/2021;4.855
751.;TRANSPORTES CASTELLA SA;A08552770;BARCELONA;ESPANA;U1;31/12/2021;4.816
752.;IE LEARNING NETWORK SA (EXTINGUIDA);A28607653;MADRID;ESPANA;U1;31/12/2005;4.807
753.;FLOREZ SIERRA SL;B33027459;CANGAS DEL NARCEA;ESPANA;U1;31/12/2021;4.804
754.;GRUAS DEL VALLES SA;A08603888;GRANOLLERS;ESPANA;U1;31/12/2021;4.776
755.;PRODUCTOS FAYOS SL;B03073814;ELCHE/ELX;ESPANA;U1;31/12/2021;4.751
756.;LA TERRETA DE DISVALL SOCIEDAD LIMITADA.;B46118287;TAVERNES DE LA VALLDIGNA;ESPANA;U1;31/12/2020;4.745
757.;FORRAJES DEL PORVENIR SA;A25021213;JUNEDA;ESPANA;U1;31/03/2021;4.734
758.;PROMOCIONES TURISTICAS MEYBRU SA;A17043670;CASTELL-PLATJA D'ARO;ESPANA;U1;31/12/2021;4.734
759.;FRUTAS OLPA SA;A48093736;BASAURI;ESPANA;U1;31/12/2021;4.729
760.;SUMINISTROS CERRAJEROS SA;A46124947;VALENCIA;ESPANA;U1;31/12/2021;4.720
761.;CHEMAIPA SL (EXTINGUIDA);B48100150;ONDARROA;ESPANA;U1;31/12/2006;4.702
762.;JOVIRA SA;A06011373;MONTIJO;ESPANA;U1;31/12/2021;4.693
763.;YUMBO SAN FERNANDO SA;A39030127;SANTANDER;ESPANA;U1;31/12/2020;4.691
764.;BAÑEZANA DE FERRALLA SL (EN LIQUIDACION);B24016693;LA BAÑEZA;ESPANA;U1;31/12/2006;4.688
765.;TRANSPORTES ASPA SA;A08607772;CANOVELLES;ESPANA;U1;31/12/2003;4.684
766.;CEISA SOLUTIONS S.A.;A08614604;GRANOLLERS;ESPANA;U1;31/12/2020;4.679
767.;COMERCIAL DE MATERIALES DE INCENDIO SL (EXTINGUIDA);B21012364;HUELVA;ESPANA;U1;31/12/2017;4.667
768.;BIZCOCHO HERMANOS SL  (EXTINGUIDA);B41064965;DOS HERMANAS;ESPANA;U1;31/12/2008;4.661
769.;ENTORNO Y VEGETACION SA  (EXTINGUIDA);A28651370;MADRID;ESPANA;U1;31/12/2011;4.622
770.;ENI ELECTRONICA Y NEUMATICA INDUSTRIAL SA;A48099055;BILBAO;ESPANA;U1;31/12/2020;4.616
771.;GRUAS FAM SL;B39020458;EL ASTILLERO;ESPANA;U1;31/12/2021;4.612
772.;BLOKDEGAL SA;A36012698;VIGO;ESPANA;U1;31/12/2021;4.593
773.;LYCEE MOLIERE S.L.;B28598779;VILLANUEVA DE LA CAÑADA;ESPANA;U1;31/08/2020;4.588
774.;ALMACENES SAN BLAS SA;A21011903;ARACENA;ESPANA;U1;31/12/2021;4.553
775.;AUTOCARES MEROÑO SA;A30609838;CARTAGENA;ESPANA;U1;31/12/2018;4.550
776.;RIEGOS DE CASTILLA Y LEON SA  (EXTINGUIDA);A47018320;VALLADOLID;ESPANA;U1;31/12/2010;4.546
