;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
945.;ELECTRODOMESTICOS PINEDA SL;B03134889;DENIA;ESPANA;U1;28/02/2021;4.749
946.;CARNES PEREZ Y SANCHEZ SA;A14045322;CORDOBA;ESPANA;U1;31/12/2021;4.741
947.;CENTROS TECN DE CONT TRABAJOS Y SERV ADMINISTRA CENTECO COOP V;F12042313;BORRIANA/BURRIANA;ESPANA;U1;31/12/2016;4.736
948.;GRUPO APEX SA (EXTINGUIDA);A28822302;MADRID;ESPANA;U1;31/12/2008;4.733
949.;APARKABISA BIZKAIKO GARRAIO GUNEA CENTRO DE TRANSPORTES DE BIZKAIA SA;A01024231;VALLE DE TRAPAGA-TRAPAGARAN;ESPANA;U1;31/12/2021;4.732
950.;COSMOS AROMATICA INTERNACIONAL SA (EXTINGUIDA);A08865180;L'AMETLLA DEL VALLES;ESPANA;U1;31/12/2003;4.732
951.;HEDISA SA;A24028623;VILLATURIEL;ESPANA;U1;31/12/2020;4.725
952.;CAFES 3 JP S.A. (EXTINGUIDA);A08854275;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2002;4.724
953.;TECNICOS UNIDOS PARA LA CONSTRUCCION SA (EN LIQUIDACION);A49010655;ZAMORA;ESPANA;U1;31/12/2012;4.722
954.;SOCIEDAD DE HIDROCARBUROS DE EUSKADI SA -EUSKADIKO HIDROCARBURO BALTZUA A B;A48149462;BILBAO;ESPANA;U1;31/12/2021;4.717
955.;TECNICAS E INNOVACIONES GANADERAS SA (EN LIQUIDACION);A08810285;VILAFRANCA DEL PENEDES;ESPANA;U1;31/12/2017;4.716
956.;LUCENSE DE TRANSPORTES SA (EXTINGUIDA);A27018324;RABADE;ESPANA;U1;31/12/2007;4.715
957.;CONSERVACION Y SERVICIOS SA;A08852774;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2021;4.695
958.;MONTAJES PORTUGALETE SOCIEDAD LIMITADA;B48143762;BARAKALDO;ESPANA;U1;31/12/2021;4.692
959.;RIOJA 27 SL (EN LIQUIDACION);B80369564;MADRID;ESPANA;U1;31/12/2018;4.687
960.;VINOS SOLERA EIBARRESA SA;A48140925;ZALDIBAR;ESPANA;U1;31/12/2021;4.682
961.;FRUTAS FERRER SL;B17069857;FIGUERES;ESPANA;U1;31/12/2021;4.678
962.;PLANCHAS AISLAMIENTOS Y EMBALAJES SL;B28836963;CASARRUBIOS DEL MONTE;ESPANA;U1;31/12/2021;4.665
963.;CASA PUGA SL;B36627222;VIGO;ESPANA;U1;31/12/2013;4.661
964.;CENTRO VAL SOCIEDAD ANONIMA;A46204897;PATERNA;ESPANA;U1;31/12/2021;4.659
965.;AGRO-MODOL SA;A25033374;MONTOLIU DE LLEIDA;ESPANA;U1;31/12/2021;4.642
966.;BATTENFELD IBERICA SA (EXTINGUIDA);A08795072;MONTCADA I REIXAC;ESPANA;U1;31/12/2006;4.640
967.;SERVICIOS DE FISIOTERAPIA SA;A08801102;BARCELONA;ESPANA;U1;31/12/2021;4.640
968.;KIRWAN ESPAÑOLA SA;A28846533;MARBELLA;ESPANA;U1;31/12/2019;4.637
969.;RODA & PLAT SL;B28858454;ALCALA DE HENARES;ESPANA;U1;31/12/2013;4.637
970.;LLAGOR SL;B43050582;RIUDECANYES;ESPANA;U1;31/12/2020;4.632
971.;CLINICA PROVENZA SL (EXTINGUIDA);B08842478;BARCELONA;ESPANA;U1;31/12/2008;4.622
972.;RODAMIENTOS CASTALIA SUMINISTROS INDUSTRIALES SL;B12043501;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2020;4.619
973.;TEODORO GARCIA E HIJOS SA;A28823672;MADRID;ESPANA;U1;31/12/2018;4.614
974.;TEODORO GARCIA E HIJOS SL;B28823672;MADRID;ESPANA;U1;31/12/2018;4.614
975.;ALMACENES ELECTRICOS DEL SUR SL;B11614195;SEVILLA;ESPANA;U1;31/12/2020;4.612
976.;WESTAFLEX IBERICA SA;A30065056;MURCIA;ESPANA;U1;31/12/2021;4.611
977.;LECO INSTRUMENTOS SL;B28886802;TRES CANTOS;ESPANA;U1;31/12/2021;4.573
978.;SONY PICTURES HOME ENTERTAINMENT Y CIA SRC (EXTINGUIDA);C28863686;MADRID;ESPANA;U2;31/03/2016;4.567
979.;FASUGAR-FABRICACIONES DEL AZUCAR SA;A33047358;ONZONILLA;ESPANA;U1;31/12/2020;4.565
980.;UNVER SA (EXTINGUIDA);A28874600;SAN SEBASTIAN DE LOS REYES;ESPANA;U1;31/12/2000;4.558
981.;FRUTIBERIA ANDALUCIA SL;B41115163;SEVILLA;ESPANA;U1;31/12/2020;4.548
982.;COMAR ORENSE S.L.U.;B32012031;OURENSE;ESPANA;U1;31/12/2019;4.537
983.;DRINKS FARGO SA;A08840472;LLIÇA DE VALL;ESPANA;U1;31/12/2020;4.534
984.;FRANCISCO DOMINGO SL;B10017382;CORIA;ESPANA;U1;31/12/2021;4.532
985.;MATERIALES ELECTRICOS DE GALICIA SL;B36630432;VIGO;ESPANA;U1;31/12/2021;4.527
986.;URNOVA SA (EXTINGUIDA);A28854032;MADRID;ESPANA;U1;31/12/2006;4.526
987.;YODEL INTERNACIONAL SL;B28823847;MADRID;ESPANA;U1;31/12/2021;4.522
988.;TRANSPORTES AJUMAPA SA  (EXTINGUIDA);A08804734;BARCELONA;ESPANA;U1;31/12/2008;4.514
989.;HAES SA;A28837722;SAN SEBASTIAN DE LOS REYES;ESPANA;U1;31/12/2021;4.514
990.;CARROCERIAS SANCA SA;A28840445;DAGANZO DE ARRIBA;ESPANA;U1;31/12/2021;4.509
991.;APARCAMENTS MUNICIPALS DE TARRAGONA SA (EXTINGUIDA);A43053974;TARRAGONA;ESPANA;U1;31/12/2020;4.506
992.;BOMBAY SL;B08798365;SABADELL;ESPANA;U1;31/12/2021;4.505
993.;DISTRON SL;B46207270;PATERNA;ESPANA;U1;31/12/2021;4.491
994.;TRITURADOS CALCICOS, SA;A28820363;MADRID;ESPANA;U1;31/12/2021;4.474
995.;COMERCIAL PULET SL (EN LIQUIDACION);B20085254;HERNANI;ESPANA;U1;31/03/2017;4.466
996.;COLEGIO LAR SL;B36023174;MOS;ESPANA;U1;31/12/2021;4.464
997.;SERVICIOS CLINICOS SA;A08810053;BARCELONA;ESPANA;U1;31/12/2021;4.463
998.;CONFECCIONES MIGUEL GIL SA  (EXTINGUIDA);A08866741;BARCELONA;ESPANA;U1;31/12/2007;4.444
999.;EDITORIAL MAD SL  (EXTINGUIDA);B41123407;ALCALA DE GUADAIRA;ESPANA;U1;31/12/2012;4.442
1000.;EXCAVACIONS DUOCASTELLA SL;B08872335;SANT MATEU DE BAGES;ESPANA;U1;31/12/2020;4.434
1001.;SERVICIOS Y TRABAJOS ELECTRICOS SA;A28830917;MADRID;ESPANA;U1;31/12/2021;4.434
1002.;CERAMICAS DE ALCOBENDAS SA  (EXTINGUIDA);A28890788;ALCOBENDAS;ESPANA;U1;31/12/2011;4.422
1003.;GESCONSULT, SA, SGIIC;A28867000;MADRID;ESPANA;U1;31/12/2020;4.422
1004.;CONGELADOS ESCOBAR SA;A21019609;NERVA;ESPANA;U1;31/12/2021;4.414
1005.;RECREATIVOS PINEDA SA (EXTINGUIDA);A38035960;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2013;4.405
1006.;PROLIMSA SA (EXTINGUIDA);A08832149;BARCELONA;ESPANA;U1;31/12/2008;4.395
1007.;MOTOR TALAVERA SA (EXTINGUIDA);A45025244;TALAVERA DE LA REINA;ESPANA;U1;31/12/2013;4.385
1008.;ROTULOS MACE SA;A08803918;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2021;4.382
1009.;AQUAPARK INTERNACIONAL SA;A29093341;MADRID;ESPANA;U1;31/10/2021;4.379
1010.;PLASTICOS ACHA SL;B36628212;MOS;ESPANA;U1;31/12/2021;4.374
1011.;SERVICIO Y CONTROL DEL GAS S.L. (EXTINGUIDA);B31128598;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2002;4.372
1012.;DISTRIBUIDORA CEVIPEP SL;B18035865;ALBOLOTE;ESPANA;U1;31/12/2021;4.363
1013.;AJOS IZQUIERDO SL;B31118573;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;4.362
1014.;FRIGO ELECTRIC SAN MARCIAL, SA (EXTINGUIDA);A28812980;COSLADA;ESPANA;U1;31/12/2018;4.350
1015.;ARTE PAN SA;A01023720;VITORIA-GASTEIZ;ESPANA;U1;31/12/2020;4.335
1016.;COLOR QUIMICA SA;A08834707;CASTELLBISBAL;ESPANA;U1;31/12/2021;4.325
1017.;HERMANOS MUÑOZ MUÑOZ, S.L.;B45025384;LA NAVA DE RICOMALILLO;ESPANA;U1;31/12/2021;4.315
1018.;COOP DE CREDITO CAJA RURAL SAN JOSE DE NULES;F12013140;NULES;ESPANA;U1;31/12/2021;4.309
1019.;ALMUS FARMACEUTICA SA;A08859712;VILADECANS;ESPANA;U1;31/08/2021;4.308
1020.;BRUGAROLAS DISTRIBUCION SA (EXTINGUIDA);A08852949;RUBI;ESPANA;U1;31/12/2011;4.305
1021.;ALMENDRAS CAPO SA;A07124944;PALMA;ESPANA;U1;31/12/2020;4.303
1022.;CALCATS FERRERES SA;A08794885;VILADECANS;ESPANA;U1;30/09/2019;4.302
1023.;VIFRUT MONTROY COOP V;F46026449;MONTROI/MONTROY;ESPANA;U1;30/06/2018;4.296
1024.;ISIDORO SANCHEZ SL (EXTINGUIDA);B28881365;TRES CANTOS;ESPANA;U1;31/12/2005;4.292
1025.;TUBERPLAS SA;A46212239;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2021;4.291
1026.;NORTYSUR SA;A35063288;PUERTO DEL ROSARIO;ESPANA;U1;31/12/2021;4.286
1027.;EXPLOTACIONES PLANTACIONES Y RIEGOS AGRICOLAS DEL CAMPO DE CARTAGENA SL;B30613814;CARTAGENA;ESPANA;U1;31/12/2020;4.284
1028.;TRANSPORTES RAMOS RAMIREZ SA (EN LIQUIDACION);A35063213;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2002;4.262
1029.;TRANSPORTES JOSE ANTONIO LLANTADA SA;A48138135;ABANTO CIERVANA/ABANTO ZIERBENA;ESPANA;U1;31/12/2021;4.257
1030.;CONGOST PLASTIC SA (EXTINGUIDA);A08803264;BARCELONA;ESPANA;U1;31/12/2000;4.250
1031.;YUDESAN SL;B11035565;SANLUCAR DE BARRAMEDA;ESPANA;U1;31/12/2020;4.243
1032.;SPAMA SA (EXTINGUIDA);A08790990;BADALONA;ESPANA;U1;31/12/2005;4.237
1033.;SPRILUR SOCIEDAD ANONIMA;A01024090;BILBAO;ESPANA;U1;31/12/2021;4.236
1034.;PETIT SHOES SL  (EXTINGUIDA);B03117090;VILLENA;ESPANA;U1;31/12/2009;4.216
1035.;AUTORECAMBIOS EUROPA SA;A29094547;MALAGA;ESPANA;U1;31/12/2021;4.213
1036.;BONAVISTA SAN SALVADOR SA;A43053768;EL VENDRELL;ESPANA;U1;31/12/2021;4.209
1037.;FLOR ALBI SA;A08868333;SABADELL;ESPANA;U1;31/12/2021;4.205
1038.;COSECHEROS Y CRIADORES SA;A01025758;OYON-OION;ESPANA;U1;31/12/2021;4.204
1039.;PECHROL SA (EXTINGUIDA);A46114674;VALENCIA;ESPANA;U1;31/12/2009;4.188
1040.;JUAN MARIA ARZAK SL;B20081782;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2013;4.178
1041.;INDUSTRIA GRAFICA OFFSET LITO SA (EN LIQUIDACION);A08792756;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2010;4.175
1042.;COMERCIALIZACION Y MANTENIMIENTO DE HERRAMIENTAS DE CORTE SA (EXTINGUIDA);A01015932;VITORIA-GASTEIZ;ESPANA;U1;30/09/2008;4.172
1043.;STERN HIDRAULICA SA;A20081006;ZIZURKIL;ESPANA;U1;31/12/2021;4.166
1044.;KIDAM SL;B08861866;EL PONT DE VILOMARA I ROCAFORT;ESPANA;U1;31/12/2021;4.159
1045.;MUEBLES EVELIO SL;B09040007;BURGOS;ESPANA;U1;31/12/2021;4.157
1046.;SUMINISTROS KELONIK SA;A08842304;BARCELONA;ESPANA;U1;31/12/2020;4.139
1047.;GALICIA DE IMPORTACION Y EXPORTACION SL (EXTINGUIDA);B36638096;VIGO;ESPANA;U1;31/12/2007;4.139
1048.;PUBLISERVEI SL;B59127431;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2020;4.135
1049.;TRANSPORTES PEJO SA;A08861445;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;4.134
1050.;MONTE LA REINA S.C.L.;F49010358;VALLADOLID;ESPANA;U1;31/12/2014;4.127
1051.;CONSTRUCCIONES MECANICAS CROLI SL (EXTINGUIDA);B08820169;PARETS DEL VALLES;ESPANA;U1;31/12/2009;4.124
1052.;GLOBOS FESTIVAL SA;A30065544;MURCIA;ESPANA;U1;31/12/2021;4.123
1053.;EDICIONES AKAL SA;A28873867;TRES CANTOS;ESPANA;U1;31/12/2021;4.092
1054.;ESCOLA LES CAROLINES COOP V;F46114039;PICASSENT;ESPANA;U1;31/08/2018;4.085
1055.;HEPA SL;B03127271;ALICANTE/ALACANT;ESPANA;U1;31/12/2020;4.085
1056.;GESINTUR SOCIEDAD LIMITADA (EXTINGUIDA);B35068253;MOGAN;ESPANA;U1;30/04/2012;4.084
1057.;CONSTRUCCIONES MANUEL SANCHEZ SA;A21022819;CARTAYA;ESPANA;U1;31/12/2020;4.082
1058.;ACONDICIONAMIENTO Y DISEÑO DE INTERIORES SA  (EXTINGUIDA);A28822203;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2013;4.074
1059.;SAL Y SOL SA;A41113655;ALCALA DE GUADAIRA;ESPANA;U1;31/12/2021;4.072
1060.;FRAGAMA ALIMENTACION SL;B30058911;MURCIA;ESPANA;U1;31/12/2021;4.068
1061.;CONSTRUCCIONES MONEVA SL (EXTINGUIDA);B50085943;ZARAGOZA;ESPANA;U1;31/12/2015;4.060
1062.;DISTRIBUIDORA DE BEBIDAS BACO SA;A28866523;MADRID;ESPANA;U1;31/12/2020;4.060
1063.;GRUBA SA;A08820227;BARCELONA;ESPANA;U1;31/12/2009;4.055
1064.;HOTELMA SA;A28825412;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;4.054
1065.;R PAJARES SA;A28892610;LEGANES;ESPANA;U1;31/12/2020;4.048
1066.;AUTOBAR VB SA (EXTINGUIDA);A08817488;CORNELLA DE LLOBREGAT;ESPANA;U1;31/03/2003;4.044
1067.;ASCENSORES CAUSI SL (EXTINGUIDA);B08859324;CERDANYOLA DEL VALLES;ESPANA;U1;30/09/2004;4.042
1068.;CENTRO DE ASISTENCIA MEDICO GERIATRICA SA;A28886554;LEGANES;ESPANA;U1;31/12/2020;4.034
1069.;DIVISA RED SA;A47033485;VALLADOLID;ESPANA;U1;30/06/2021;4.024
1070.;ALCO SUBMINISTRES PER A LABORATORI SA;A08799090;TERRASSA;ESPANA;U1;31/12/2021;4.012
1071.;MONSERDA SA;A08868598;MOLLET DEL VALLES;ESPANA;U1;31/12/2021;4.002
1072.;PINTURAS CATAFORESICAS SL;B46199204;ALMUSSAFES;ESPANA;U1;31/12/2021;4.001
1073.;EXCLUSIVAS AGUILAR SL;B37029634;VILLARES DE LA REINA;ESPANA;U1;31/12/2021;3.994
1074.;EXCELENT FACILITY SERVICES SL.;B17067646;BARCELONA;ESPANA;U1;31/12/2020;3.986
1075.;JOVE MATERIALES DE CONSTRUCCION SL;B33621905;GIJON;ESPANA;U1;31/12/2021;3.973
1076.;ALDABE SL (EXTINGUIDA);B28831840;MADRID;ESPANA;U1;31/12/2009;3.966
1077.;AUTOS GONZALEZ SOCIEDAD LIMITADA;B32012486;OURENSE;ESPANA;U1;31/12/2021;3.962
1078.;ACEROS Y EQUIPOS SL;B09035387;BURGOS;ESPANA;U1;31/12/2021;3.950
1079.;COMERCIAL TABASA, SA  (EXTINGUIDA);A28878569;VALDEMORO;ESPANA;U1;31/12/2010;3.929
1080.;DIARIO CORDOBA SA;A28896884;CORDOBA;ESPANA;U1;31/12/2021;3.925
1081.;TALLERES FEUDO SL;B31129414;TIEBAS-MURUARTE DE RETA;ESPANA;U1;31/12/2021;3.916
1082.;HILACONS SA;A28871655;MAJADAHONDA;ESPANA;U1;31/12/2018;3.913
1083.;HERRAJES TECNICOS SA  (EXTINGUIDA);A46200028;LLIRIA;ESPANA;U1;31/12/2007;3.906
1084.;DEINTER SL;B15061278;CAMBRE;ESPANA;U1;31/12/2021;3.903
1085.;EL CUCO DE PIELAGOS SA;A28883932;MADRID;ESPANA;U1;31/12/2015;3.899
1086.;EBER SEGURIDAD SA (EXTINGUIDA);A14045918;MADRID;ESPANA;U1;31/12/2018;3.898
1087.;SISTEMAS DE OFICINA DE RIOJA SL;B26029140;LOGROÑO;ESPANA;U1;31/12/2021;3.887
1088.;TEXTILES JOYPER SL;B03128337;COCENTAINA;ESPANA;U1;31/12/2021;3.885
1089.;CAMPING LES DUNES SA;A17073693;L'ESCALA;ESPANA;U1;31/12/2020;3.863
1090.;DISTRIBUCIONES CLINICAS SA;A28838704;MADRID;ESPANA;U1;31/12/2021;3.852
1091.;ESTACION DE SERVICIO NUESTRA SEÑORA DEL PUEYO SA;A50084722;BELCHITE;ESPANA;U1;31/12/2020;3.840
1092.;SANVIPLAST SA;A08840886;SANT VICENÇ DE CASTELLET;ESPANA;U1;31/12/2021;3.836
1093.;ZETA SERVICIOS Y EQUIPOS SA;A08809329;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2021;3.833
1094.;SERVEIS REUNITS SOCIEDAD ANONIMA;A43049501;CASTELLDEFELS;ESPANA;U1;31/12/2020;3.830
1095.;ELECTRICIDAD CELMA SL;B50090836;ZARAGOZA;ESPANA;U1;31/12/2021;3.824
1096.;VALLES DE AUTOMOCION SA;A08829897;SABADELL;ESPANA;U1;30/11/2021;3.822
1097.;JOMAR SA;A17063439;CASTELLO D'EMPURIES;ESPANA;U1;31/12/2019;3.816
1098.;ABACRISA MANIPULADOS DEL PAPEL SA;A46198172;BUÑOL;ESPANA;U1;31/12/2021;3.809
1099.;OPTICAS PINAR SA (EXTINGUIDA);A28850295;MADRID;ESPANA;U1;31/12/2010;3.805
1100.;HERMANOS ALVARADO SAMPAYO SL;B36626257;VIGO;ESPANA;U1;31/12/2011;3.805
1101.;EXCLUSIVAS MENDEZ LEON SL;B33048646;SIERO;ESPANA;U1;31/12/2021;3.793
1102.;TALLERES HERCULES DE MAQUINARIA SL;B15053838;A CORUÑA;ESPANA;U1;31/12/2021;3.788
1103.;TRAZAS Y CONSTRUCCIONES SL;B09035551;BURGOS;ESPANA;U1;31/12/2021;3.778
1104.;MOBLES RAMBERT SA  (EXTINGUIDA);A43054592;TARRAGONA;ESPANA;U1;31/12/2006;3.775
1105.;VIVEROS GIMENO SA (EN LIQUIDACION);A47033287;VALLADOLID;ESPANA;U1;31/12/2001;3.775
1106.;PEVISA 1983 SL;B08874240;VALLIRANA;ESPANA;U1;31/12/2021;3.774
1107.;VENTAFARINAS SL;B43055326;TARRAGONA;ESPANA;U1;31/12/2021;3.774
1108.;ARTESANIA PIRINEU SL;B17073438;SANT JOAN DE LES ABADESSES;ESPANA;U1;31/12/2020;3.773
1109.;HIERROS Y METALES MOS SL;B36022507;MOS;ESPANA;U1;31/12/2021;3.766
1110.;NATURAL MAMPARAS DE BAÑO SA (EN LIQUIDACION);A28880854;ALCORCON;ESPANA;U1;31/12/2002;3.758
1111.;PREFABRICATS SATANCA SL;B08863664;BARCELONA;ESPANA;U1;31/12/2021;3.754
1112.;TALLERES PALAUTORDERA SA;A08869042;SANT CELONI;ESPANA;U1;31/12/2009;3.754
1113.;ALGECIRENA DE TRANSPORTES Y MAQUINARIAS DE OBRAS PUBLICAS SOCIEDAD COOPERATIVA ANDALUZA COALTRAMA;F11035714;ALGECIRAS;ESPANA;U1;31/12/2019;3.754
1114.;EUROGAME SA;A17064858;L'ESCALA;ESPANA;U1;31/12/2020;3.753
1115.;R ANDRADE SA  (EXTINGUIDA);A36628154;TUI;ESPANA;U1;31/12/2010;3.751
1116.;TRANSPORTES IPE SL;B34016212;AGUILAR DE CAMPOO;ESPANA;U1;31/12/2021;3.749
1117.;MEDIATRANS, SA;A12041372;ALMASSORA;ESPANA;U1;31/12/2021;3.741
1118.;ESBER SOCIEDAD ANONIMA  (EXTINGUIDA);A48148787;BARAKALDO;ESPANA;U1;31/12/2011;3.738
1119.;COMERCIAL CENTRO MEDICO SL;B50090059;ZARAGOZA;ESPANA;U1;31/12/2021;3.735
1120.;LIMPIEZAS GARAYALDE NAVARRA SA (EXTINGUIDA);A31128390;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2002;3.735
1121.;GRAVILLAS NUFERSA SL;B13017967;ARGAMASILLA DE CALATRAVA;ESPANA;U1;31/12/2021;3.729
1122.;TRANSPORTES SANTIN Y JOVE SL;B08856544;BARCELONA;ESPANA;U1;31/12/2021;3.724
1123.;STUDIO 84 SL;B28866317;POZUELO DE ALARCON;ESPANA;U1;31/12/2020;3.718
1124.;SECUNDINO DOCAMPO SL;B32011850;VILAMARIN;ESPANA;U1;31/12/2021;3.716
1125.;JAHISIL SL;B50090760;ZARAGOZA;ESPANA;U1;31/12/2021;3.710
1126.;RECREATIVOS RUTE SL (EXTINGUIDA);B14050165;VIATOR;ESPANA;U1;31/12/2009;3.703
1127.;TALLERES LEORPE SL (EXTINGUIDA);B20081238;HERNANI;ESPANA;U1;31/12/2016;3.702
1128.;TEXTIL PAS SL;B08814113;ARGENTONA;ESPANA;U1;31/12/2021;3.699
1129.;PAPELERA MUNNE SA (EXTINGUIDA);A08787624;CAPELLADES;ESPANA;U1;31/12/2013;3.699
1130.;KONEX ELECTRICIDAD Y CONTROL SA;A28808053;VALDILECHA;ESPANA;U1;31/12/2019;3.692
1131.;SUCESORES DE GANCEDO RODRIGUEZ SA;A28029692;NAVALCARNERO;ESPANA;U1;31/12/2021;3.684
1132.;J ESQUERDA SA;A08836645;TERRASSA;ESPANA;U1;31/12/2021;3.676
1133.;ZORPACK SL;B31129711;GALAR;ESPANA;U1;31/12/2021;3.676
1134.;PIQUERAS HERMANOS SL;B28865145;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;3.674
1135.;ESCUELA LOS TILOS SL;B28845113;MADRID;ESPANA;U1;31/12/2021;3.669
1136.;FAFRET SA;A12044319;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2009;3.668
1137.;SERVI JOC SA;A08867889;TERRASSA;ESPANA;U1;31/12/2021;3.655
1138.;CALIGARI FILMS SA (EN LIQUIDACION);A41115064;SEVILLA;ESPANA;U1;31/12/2012;3.655
1139.;TECNO CENTER SA;A08874653;CIUTADELLA DE MENORCA;ESPANA;U1;31/12/2021;3.655
1140.;CONSTRUCCIONES JOSE RIVAS SA  (EXTINGUIDA);A42006494;SORIA;ESPANA;U1;31/12/2010;3.649
1141.;CADMO CONOCIMIENTO SL  (EXTINGUIDA);B26029926;MADRID;ESPANA;U1;31/12/2015;3.648
1142.;MD MOBLES SL (EXTINGUIDA);B43052166;LA SENIA;ESPANA;U1;31/12/2004;3.647
1143.;AGRICOLA DURAN, SL  (EXTINGUIDA);B30062137;MAZARRON;ESPANA;U1;31/12/2012;3.640
1144.;PIZARRAS VILLAR DEL REY S.L.  (EXTINGUIDA);B06024087;VILLAR DEL REY;ESPANA;U1;31/12/2010;3.639
1145.;ESTACION DE SERVICIO AVENIDA SL;B49010838;ZAMORA;ESPANA;U1;31/12/2021;3.634
1146.;VICENTE GOMEZ PIÑOL SL;B03113503;BENIDORM;ESPANA;U1;31/12/2020;3.629
1147.;MINORITARIO DEL TRANSPORTE S.C. V LTDA;F46209409;VALENCIA;ESPANA;U1;31/12/2007;3.627
1148.;MINERCO IMPORT EXPORT SL  (EXTINGUIDA);B08846461;BARCELONA;ESPANA;U1;31/12/2007;3.627
1149.;ARQUITECTURA Y ENERGIA, SA (EN LIQUIDACION);A28874329;MADRID;ESPANA;U2;31/12/2013;3.626
1150.;INDUSTRIAS GASER SL;B17070608;SALT;ESPANA;U1;31/12/2020;3.604
1151.;MAIQUES VIGO SL  (EXTINGUIDA);B36626612;VIGO;ESPANA;U1;31/12/2007;3.602
1152.;LEGUMBRES SELECTAS SIERRA NEVADA SL;B18036806;ATARFE;ESPANA;U1;31/12/2021;3.590
1153.;FORMULARIOS CANARIOS SA;A35069129;AGÜIMES;ESPANA;U1;31/12/2021;3.587
1154.;VDA DE ANTONIO SERRA SA;A07124696;SA POBLA;ESPANA;U1;31/12/2020;3.583
1155.;COLONIALES ALCAÑIZ SA;A44009694;ALCAÑIZ;ESPANA;U1;31/12/2019;3.576
1156.;CICLOS REYNES SA;A07111230;MAO-MAHON;ESPANA;U1;31/12/2020;3.576
1157.;COOP DEL CAMPO SAN ANTONIO ABAD SCA;F21003462;TRIGUEROS;ESPANA;U1;30/09/2020;3.574
1158.;CRIVELLE MONTSERRAT SA;A43053578;REUS;ESPANA;U1;31/12/2020;3.572
1159.;ESTACION DE SERVICIO CARMINA SL;B26029017;ARNEDO;ESPANA;U1;31/12/2020;3.572
1160.;AHUMADOS SABAL SL (EXTINGUIDA);B46202552;MASSANASSA;ESPANA;U1;31/12/2018;3.566
1161.;COMERCIAL LOYPE SL;B29102746;MALAGA;ESPANA;U1;31/12/2021;3.562
1162.;ERREUNO SA (EXTINGUIDA);A08837478;SABADELL;ESPANA;U1;31/12/2004;3.561
1163.;PALACIOS Y ESCUTIA SL;B29112885;ALGARROBO;ESPANA;U1;31/12/2020;3.560
1164.;AUTOREPARACIONES MONZON SA;A22021208;MONZON;ESPANA;U1;31/12/2021;3.553
1165.;AUTOMOVILES REVUELTA SA  (EXTINGUIDA);A39036637;COLINDRES;ESPANA;U1;31/12/2016;3.549
1166.;TALLERES JUAN LASA SA;A20082244;GABIRIA;ESPANA;U1;31/12/2020;3.534
1167.;SISTEMAS DE SEGURIDAD Y VIGILANCIA SVS SOCIEDAD ANONIMA    (EXTINGUIDA);A48147508;GETXO;ESPANA;U1;31/12/2009;3.532
1168.;VIBESA SL;B08792475;SANT ESTEVE SESROVIRES;ESPANA;U1;31/12/2007;3.531
1169.;PRODUCTOS IMPORTADOS DE ALIMENTACION SOCIEDAD ANONIMA;A38037123;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;3.531
1170.;RECREATIUS SOTORRA SA;A43052299;REUS;ESPANA;U1;31/12/2021;3.526
1171.;SERGA SA  (EXTINGUIDA);A23025927;CORDOBA;ESPANA;U1;31/12/2011;3.525
1172.;VELEZAUTO SA;A29072642;VELEZ-MALAGA;ESPANA;U1;31/12/2010;3.521
1173.;CALDIBE SA;A28832681;MORALEJA DE ENMEDIO;ESPANA;U1;31/12/2020;3.518
1174.;FRANCISCO R ARTAL SL;B46215851;PATERNA;ESPANA;U1;31/12/2021;3.509
1175.;ELECTROMECANICA ALYSAN SL  (EXTINGUIDA);B03128568;CREVILLENT;ESPANA;U1;31/12/2011;3.506
1176.;ENRIQUE LLORENS CIURANA SL;B46205654;BUÑOL;ESPANA;U1;31/12/2021;3.505
1177.;GALVEZ SANEAMIENTOS SA;A08792277;SABADELL;ESPANA;U1;31/12/2021;3.498
1178.;HIPOPOTAMO SA;A08866667;TERRASSA;ESPANA;U1;31/12/2021;3.495
1179.;BEST WATER TECHNOLOGY IBERICA SA.;A08822751;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2020;3.486
