;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
6811.;MANTENIMIENTOS RODRIGUEZ SL  (EXTINGUIDA);B38079935;SANTA CRUZ DE LA PALMA;ESPANA;U1;31/12/2014;451
6812.;AUSIAS 26 SA;A58488859;BARCELONA;ESPANA;U1;31/12/2021;451
6813.;PEGADOS JUSTO Y PEDREÑO SL;B03307824;CREVILLENT;ESPANA;U1;31/12/2021;451
6814.;CABCO S A;A25068263;BELLPUIG;ESPANA;U1;31/12/2001;451
6815.;FONTANERIA LECUSAN SL  (EXTINGUIDA);B48215693;LEIOA;ESPANA;U1;31/12/2011;450
6816.;SUMMA INSURANCE ERPA CORREDURIA DE SEGUROS SL (EXTINGUIDA);B31191984;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2009;450
6817.;SERVICIOS DE LAVANDERIAS CONCERTADAS, SA (EN LIQUIDACION);A50175652;ZARAGOZA;ESPANA;U1;31/12/2005;450
6818.;MANUFACTURAS METALICAS PLAG SL  (EXTINGUIDA);B20159323;ASTIGARRAGA;ESPANA;U1;31/12/2011;450
6819.;MARIO SHOES SL;B03272531;ELCHE/ELX;ESPANA;U1;31/12/2001;450
6820.;INSMUN SL (EXTINGUIDA);B58321639;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2018;450
6821.;AFYL CONTABILIDADES SL;B78603776;MADRID;ESPANA;U1;31/12/2021;450
6822.;FRITZ SIMON Y CIA SLU (EXTINGUIDA);B07154446;PALMA;ESPANA;U1;31/12/2015;450
6823.;FOTOSHERRY S L;B11066867;EL PUERTO DE SANTA MARIA;ESPANA;U1;31/12/2006;450
6824.;AFIRMA GESTION SL;B58373713;SABADELL;ESPANA;U1;31/12/2021;450
6825.;DELZA SL (EXTINGUIDA);B58351834;BARCELONA;ESPANA;U1;31/12/2014;449
6826.;CHINYERO SL;B38075388;SANTIAGO DEL TEIDE;ESPANA;U1;31/12/2020;449
6827.;ALINMU SA;A07227523;PALMA;ESPANA;U1;31/12/2021;449
6828.;ALMARCHE ELECTRONICA SL  (EXTINGUIDA);B46386595;VALENCIA;ESPANA;U1;31/12/2012;449
6829.;MUEBLES DE COCINA CASALS SL;B43115294;BATEA;ESPANA;U1;31/12/2021;449
6830.;MAQUINARIA ELECTRICA REIXACH SL;B58457615;MANLLEU;ESPANA;U1;31/12/2021;449
6831.;MACAICOS SL (EXTINGUIDA);B58331109;BARCELONA;ESPANA;U1;31/12/2009;449
6832.;EXCAVACIONS I OBRES CERDANYA SA;A17131988;PUIGCERDA;ESPANA;U1;31/12/2021;449
6833.;BAEBON S A;A03295854;S VICENTE RASPEIG/S VICENT RASPEIG;ESPANA;U1;31/12/2021;449
6834.;GESTION Y SERVICIOS DE INGENIERIA SL;B78499753;BARCELONA;ESPANA;U1;31/12/2020;449
6835.;PALANCO SL;B21054879;VALVERDE DEL CAMINO;ESPANA;U1;31/12/2021;449
6836.;REPRESENTACIONES POLOP SL;B03272721;LA NUCIA;ESPANA;U1;31/12/2008;448
6837.;TALLER FEMER SL;B58438631;SANT FOST DE CAMPSENTELLES;ESPANA;U1;31/12/2021;448
6838.;LA ERMITA DE PEDREZUELA SA;A78473105;PEDREZUELA;ESPANA;U1;31/12/2007;448
6839.;EDIEUROPA MURCIA PUCHADES INVESTMENT SL.;B03310091;BENIDORM;ESPANA;U1;31/12/2020;448
6840.;FERNE SL (EXTINGUIDA);B29229887;MALAGA;ESPANA;U1;31/12/2008;448
6841.;HERMANOS RIVES FRANCO SL;B03286721;COX;ESPANA;U1;31/12/2021;448
6842.;CORREDURIA DE SEGUROS HERMANOS VIRULEGIO SL;B36042414;REDONDELA;ESPANA;U1;31/12/2020;448
6843.;MALPICA 100 SL (EXTINGUIDA);B78480894;MADRID;ESPANA;U1;31/12/2018;447
6844.;PROMOCION E INVESTIGACION DENTAL SL;B78610623;MADRID;ESPANA;U1;31/12/2020;447
6845.;LEOVIGILDO MARTINEZ E HIJOS SL (EN LIQUIDACION);B05017546;EL TIEMBLO;ESPANA;U1;31/12/2017;447
6846.;LORENZO PRIETO GUERRA SL;B45070687;MORA;ESPANA;U1;31/12/2021;447
6847.;HANSA ESPAÑA SA (EXTINGUIDA);A58394057;VILADECANS;ESPANA;U1;31/12/2019;447
6848.;AGRO SERVICIOS LOPEZ PASTOR SL;B41202862;LOS PALACIOS Y VILLAFRANCA;ESPANA;U1;31/12/2021;447
6849.;PRODUCTOS PEREA SA  (EXTINGUIDA);A16027658;VILLALBA DE LA SIERRA;ESPANA;U1;31/12/2009;447
6850.;PUERTAS ESLAVA SL;B31197726;BURLADA/BURLATA;ESPANA;U1;31/12/2014;446
6851.;INVERSIONES ABOSCA SL;B78615713;MADRID;ESPANA;U1;31/12/2018;446
6852.;DRORY SA;A44025104;MIRAMBEL;ESPANA;U1;31/12/2021;446
6853.;GARAIOLTZA SA;A48226021;LEZAMA;ESPANA;U1;31/12/2021;446
6854.;SEGURQUIVIR SL  (EXTINGUIDA);B30144299;HUESCAR;ESPANA;U1;31/12/2011;446
6855.;CELSO CASTRO SA;A20172243;ZARAUTZ;ESPANA;U1;31/12/2021;445
6856.;EL ALMACEN DE LA NIEVE SL;B78553583;MADRID;ESPANA;U1;31/12/2020;445
6857.;TECNICAS DE IMPERMEABILIZACIONES APLICADAS SL;B15116247;FENE;ESPANA;U1;31/12/2021;445
6858.;ACERI TRACESOFTWARE SL. (EXTINGUIDA);B58432824;MADRID;ESPANA;U1;31/12/2020;445
6859.;ISLA CABRERA SOCIEDAD LIMITADA;B21047568;HUELVA;ESPANA;U1;31/12/2021;445
6860.;LONCEST SL;B58491663;ROSES;ESPANA;U1;31/12/2015;444
6861.;CUINES AUSONA S. L.;B58485111;MANLLEU;ESPANA;U1;31/12/2008;444
6862.;INMOBILIARIA ASALI SA;A58398959;CERVELLO;ESPANA;U1;31/12/2021;444
6863.;SUC. ANGEL LOPEZ,SOCIEDAD LIMITADA;B07265119;CIUTADELLA DE MENORCA;ESPANA;U1;31/12/2021;444
6864.;TAPIZADOS SANCHEZ MOYA S. L.;B58471582;EL PRAT DE LLOBREGAT;ESPANA;U1;31/12/2008;444
6865.;BABY CLUB SA;A58477480;RUBI;ESPANA;U1;31/12/2021;444
6866.;FENIX TEXTIL SL;B12085486;ALMASSORA;ESPANA;U1;31/12/2021;444
6867.;ESTACIONES DE SERVICIO MOTRIL, SOCIEDAD ANONIMA;A18074898;MOTRIL;ESPANA;U1;31/12/2021;444
6868.;CONSTRUCCIONES RECAS SL (EXTINGUIDA);B45068194;RECAS;ESPANA;U1;31/12/2003;443
6869.;INSTALACIONES Y PRESTACIONES HOTELERAS SL;B50179258;ZARAGOZA;ESPANA;U1;31/12/2021;443
6870.;TCC TREBOL COMUNICACION Y CREACION SA  (EXTINGUIDA);A78617503;MADRID;ESPANA;U1;31/12/2012;443
6871.;SOCABER SL (EXTINGUIDA);B36042166;BARRO;ESPANA;U1;31/12/2011;443
6872.;LICENSING CONSULTANTS SA (EXTINGUIDA);A58407107;TERRASSA;ESPANA;U1;31/12/2010;443
6873.;ELECTRO ARCO SL  (EXTINGUIDA);B46389110;ALBORAYA;ESPANA;U1;31/12/2011;443
6874.;ESTACION DE SERVICIO SAN MILLAN SL;B78488723;MORALEJA DE ENMEDIO;ESPANA;U1;31/12/2021;442
6875.;CIBELES VILLAGRAN S A;A11068087;SAN ROQUE;ESPANA;U1;31/12/2017;442
6876.;TRANSPORTES GONZALO SA (EXTINGUIDA);A33097247;LLANES;ESPANA;U1;31/12/2006;442
6877.;MECANIZADOS MICAR SL;B58507948;TERRASSA;ESPANA;U1;31/12/2021;442
6878.;REPUESTOS DEL RIO SL;B31190325;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2010;442
6879.;SA DE VIAJES Y SERVICIOS DE AUTOPISTAS;A17125550;LA JONQUERA;ESPANA;U1;31/03/2022;442
6880.;BOBINADOS INSTALACIONES Y CONTACTORES SL;B36014116;PONTEAREAS;ESPANA;U1;31/12/2021;442
6881.;DISTRIBUCIONES LORENZO GARCIA LACUEVA SL;B50200013;CUARTE DE HUERVA;ESPANA;U1;31/12/2021;441
6882.;SERVICIOS DE MEDICINA SLP (EXTINGUIDA);B58322637;BARCELONA;ESPANA;U1;31/12/2013;441
6883.;ALICANTINA DE PASTELERIA SL (EXTINGUIDA);B03274263;ALICANTE/ALACANT;ESPANA;U1;31/12/2014;441
6884.;HISPANA DE SUMINISTROS SA;A78588639;TRES CANTOS;ESPANA;U1;31/12/2021;441
6885.;CASARRAMONA SA;A58385246;TERRASSA;ESPANA;U1;31/12/2021;441
6886.;TALLERES VILLEGAS SL;B03306115;ASPE;ESPANA;U1;31/12/2021;441
6887.;SERVICIOS Y DISTRIBUCION DE RECREATIVOS SA (EXTINGUIDA);A08862229;TERRASSA;ESPANA;U1;31/12/2020;440
6888.;PROXECTA ESPACIOS UNICOS SL;B15133382;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2010;440
6889.;URBEA CONSULTORES SA (EN LIQUIDACION);A78579604;MADRID;ESPANA;U1;31/12/2007;440
6890.;RAYSER SA;A78542180;LEGANES;ESPANA;U1;31/12/2012;440
6891.;LIGTON SL;B58376534;RUBI;ESPANA;U1;31/12/2021;440
6892.;FONDENIL SL;B58438466;BARCELONA;ESPANA;U1;31/12/2021;439
6893.;CASARGA SA;A02054385;ALBACETE;ESPANA;U1;31/12/2021;439
6894.;TALLERES MAIZTEGUI SL;B15127491;NARON;ESPANA;U1;31/12/2021;439
6895.;HERMANOS TERRON SL;B33644972;GIJON;ESPANA;U1;31/12/2021;439
6896.;COMERCIO INTERNACIONAL DE MERCADERIAS Y EQUIPOS SA (EXTINGUIDA);A36048338;BARCELONA;ESPANA;U1;31/12/2000;438
6897.;TELEDISTRIBUCION FRAN SL;B23057409;RUS;ESPANA;U1;31/12/2021;438
6898.;COMSA MEDICAL SL;B58337262;BARCELONA;ESPANA;U1;31/12/2007;438
6899.;COMERCIAL PADRELL SA;A43098821;TARRAGONA;ESPANA;U1;31/12/2021;438
6900.;PLANCHADOS SEVICA SL (EXTINGUIDA);B58397522;GAVA;ESPANA;U1;31/12/2017;437
6901.;AIJ IBERICA S.L.;B29205168;ESTEPONA;ESPANA;U1;31/12/2007;437
6902.;LA CHOCITA SA;A78498235;MADRID;ESPANA;U1;31/12/2021;437
6903.;TECNICONDIESEL SA;A78569530;ALCORCON;ESPANA;U1;31/12/2004;437
6904.;SPARTAC SA;A46439238;VALENCIA;ESPANA;U1;31/12/2016;437
6905.;PUBLISAT SOCIEDAD ANONIMA;A78632569;POZUELO DE ALARCON;ESPANA;U1;31/12/2011;437
6906.;INMAVEL SL;B78533262;MADRID;ESPANA;U1;31/12/2021;437
6907.;FERCON PORRIÑO SLU;B36046902;O PORRIÑO;ESPANA;U1;31/12/2021;437
6908.;GERHARD GRENZING SA;A58416355;EL PAPIOL;ESPANA;U1;31/12/2021;437
6909.;PRINCESA 73 SL (EXTINGUIDA);B78527132;MADRID;ESPANA;U1;28/02/2017;437
6910.;EL PARAISO COUNTRY CLUB SA;A29236395;ESTEPONA;ESPANA;U1;31/12/2004;436
6911.;EL PINAR DE NAVALAFUENTE SL;B78556081;MADRID;ESPANA;U1;31/12/2018;436
6912.;RAUL E HIJOS SL;B27035229;MONFORTE DE LEMOS;ESPANA;U1;31/12/2021;436
6913.;PROMOCIONES BMB SL;B03294741;IBI;ESPANA;U1;31/12/2021;436
6914.;PATRINOVA S.L.;B58437096;GAVA;ESPANA;U1;31/12/2021;436
6915.;SOCESA SA (EXTINGUIDA);A58352659;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2019;436
6916.;AJET SL  (EXTINGUIDA);B03308442;ALCOY/ALCOI;ESPANA;U1;31/12/2010;436
6917.;EXPOSICIONES Y SISTEMAS SL;B78601523;MADRID;ESPANA;U1;31/12/2021;436
6918.;PLANTING S.L.  (EXTINGUIDA);B78579489;MADRID;ESPANA;U1;31/12/2011;436
6919.;INDUSTRIAL NUVASA SL;B11067709;CADIZ;ESPANA;U1;31/12/2011;435
6920.;ELECTRODOMESTICOS DAPE SOCIEDAD LIMITADA  (EXTINGUIDA);B46424206;TAVERNES DE LA VALLDIGNA;ESPANA;U1;31/12/2004;435
6921.;TALLERES JUNQUERA SAL  (EXTINGUIDA);A48232052;BILBAO;ESPANA;U1;31/12/2014;435
6922.;CONSERVAS GARRIGA SA;A43106376;ALCANAR;ESPANA;U1;31/12/2021;434
6923.;LIMPIEZAS M RUIZ SL;B07252471;SON SERVERA;ESPANA;U1;31/12/2019;434
6924.;MUSTAR SA;A58491499;BARCELONA;ESPANA;U1;31/12/2021;434
6925.;GABINETE DE CONSEJO TRIBUTARIO SL;B33094186;OVIEDO;ESPANA;U1;31/12/2021;434
6926.;PRABAL FORMAS SL;B30122162;YECLA;ESPANA;U1;31/12/2021;434
6927.;CENTRO MEDICO SAN ISIDRO SLP;B38089447;GRANADILLA DE ABONA;ESPANA;U1;31/12/2020;434
6928.;COMERCIAL LLARAS SL;B25066721;LLEIDA;ESPANA;U1;31/12/2012;434
6929.;CORBERA GIL SL;B46407714;CATADAU;ESPANA;U1;31/12/2020;434
6930.;ARQCO SOCIEDAD COOPERATIVA VALENCIANA LIMITADA DE ARQUITECTOS  (EXTINGUIDA);F46433645;VALENCIA;ESPANA;U1;31/12/2011;434
6931.;PROMOTORA ROSA SL;B58442732;BARCELONA;ESPANA;U1;31/12/2018;433
6932.;P AND M NETWORK SL  (EXTINGUIDA);B58403783;BARCELONA;ESPANA;U2;31/12/2010;433
6933.;PUYSOL SL;B46383139;PAIPORTA;ESPANA;U1;31/12/2020;433
6934.;TA SER CO S.C. AND;F21042742;HINOJOS;ESPANA;U1;31/12/2015;433
6935.;COMERCIAL MIFER SOCIEDAD LIMITADA;B43108158;REUS;ESPANA;U1;31/12/2021;433
6936.;AUTOCARES ALONDRA SA (EXTINGUIDA);A01037639;VITORIA-GASTEIZ;ESPANA;U1;31/12/2020;432
6937.;MUTUALIDAD DE PREVISION SOCIAL A PRIMA FIJA PARA EL PERSONAL DE MICHELIN ESPANA PORTUGAL S.A.;V20080040;VALLADOLID;ESPANA;U1;31/12/2020;432
6938.;INSUMA SL;B43107739;TORTOSA;ESPANA;U1;31/12/2021;432
6939.;COLOM E HIJOS SL;B25065947;LA SEU D'URGELL;ESPANA;U1;31/12/2021;432
6940.;PALMA MANAGEMENT SL;B07250194;PALMA;ESPANA;U1;31/10/2020;432
6941.;INSTALACIONES TEMA SL;B12082301;ONDA;ESPANA;U1;31/12/2021;432
6942.;IOLOPTICA SA;A58451170;SANT JUST DESVERN;ESPANA;U1;31/12/2021;432
6943.;HIDRAMATIC SA;A58426487;BARCELONA;ESPANA;U1;31/12/2021;431
6944.;TEVISAT SL;B78495488;MAJADAHONDA;ESPANA;U1;31/12/2007;431
6945.;ARTE Y MADERA DE BURGOS, SA;A09096181;VILLALBILLA DE BURGOS;ESPANA;U1;31/12/2021;431
6946.;TALLERES POLIMAR SL;B58329137;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;431
6947.;ETL HENIAUDIT SL.;B78448164;MADRID;ESPANA;U1;31/12/2019;431
6948.;GUZMAN AUTO SA;A78511664;ARGANDA DEL REY;ESPANA;U1;31/12/2020;431
6949.;AUTOMATICOS CECA SL;B06064497;MERIDA;ESPANA;U1;31/12/2021;431
6950.;BALDHERI S.L.;B17138876;GIRONA;ESPANA;U1;31/12/2021;431
6951.;CONSTRUCCIONS METALLIQUES ARTES SL;B58480476;ARTES;ESPANA;U1;31/12/2021;431
6952.;NUEVA ITALICA SL;B11062650;LA LINEA DE LA CONCEPCION;ESPANA;U1;31/12/2021;431
6953.;JORRO Y CIA S REGULAR COLECTIVA;C11905973;CEUTA;ESPANA;U1;31/12/2016;431
6954.;GAVA 2 SA;A58443631;GAVA;ESPANA;U1;31/12/2021;430
6955.;ES MERCAT NOU SL;B07262116;PALMA;ESPANA;U1;31/12/2021;430
6956.;ORTOPEDIA GALDAKAO SL;B48237002;BILBAO;ESPANA;U1;31/12/2008;430
6957.;MAS SALETA SL;B58520289;VILOBI DEL PENEDES;ESPANA;U1;31/12/2012;430
6958.;TALLERES HERVI SL (EXTINGUIDA);B58461989;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2004;430
6959.;MURILLO CARRASCAL SL;B06063861;FUENTE DE CANTOS;ESPANA;U1;31/12/2021;430
6960.;INMOBILIARIA INKARAL SA;A58460049;BARCELONA;ESPANA;U1;31/12/2021;430
6961.;LA DOLCETA CARGOLERIA SA;A58316555;BARCELONA;ESPANA;U1;31/12/2021;430
6962.;AGRICOLA MAELLA SA;A25065756;MAELLA;ESPANA;U1;31/12/2017;430
6963.;COMERCIAL JOSE GUTIERREZ SL  (EXTINGUIDA);B30137186;YECLA;ESPANA;U1;31/12/2012;429
6964.;COLOR MOVIL SL (EXTINGUIDA);B48237663;BILBAO;ESPANA;U1;31/12/2012;429
6965.;FERRALVI SL;B12086179;VILA-REAL;ESPANA;U1;31/12/2010;429
6966.;AUTOMATICOS ISA SL;B23061567;LA CAROLINA;ESPANA;U1;31/12/2021;429
6967.;ELECTRICA ALCUDIA ELECTRAL SL;B07254212;ALCUDIA;ESPANA;U1;31/12/2021;429
6968.;MARMOLES EL PEPOSO S L;B03309150;S VICENTE RASPEIG/S VICENT RASPEIG;ESPANA;U1;31/12/2021;429
6969.;MALAGA EXPO 92 SL;B29200599;MALAGA;ESPANA;U1;31/12/2021;428
6970.;SYSTEM ASESORES SL;B39072798;SANTANDER;ESPANA;U1;31/12/2021;428
6971.;CONSTRUCCIONES PRONACO SA;A29218880;MALAGA;ESPANA;U1;31/12/2021;428
6972.;ANTISIA SL;B58441270;BARCELONA;ESPANA;U1;31/12/2021;428
6973.;CEDECO SL;B78537453;MADRID;ESPANA;U1;31/12/2005;428
6974.;BENAZAIRE SOCIEDAD LIMITADA;B06006381;MADRID;ESPANA;U1;31/12/2020;428
6975.;GARCIA Y PAREDES SA (EXTINGUIDA);A78593001;MEJORADA DEL CAMPO;ESPANA;U1;31/12/2014;428
6976.;EUROVE SA;A78558426;MADRID;ESPANA;U1;31/12/2021;428
6977.;M & D CONSULTORES ASOCIADOS SA;A78457801;MADRID;ESPANA;U1;31/12/2021;428
6978.;SERVEX ASESORES SL;B78496288;ARGANDA DEL REY;ESPANA;U1;31/12/2021;427
6979.;CALZADOS RADA SL (EN LIQUIDACION);B50170471;ZARAGOZA;ESPANA;U1;31/12/2017;427
6980.;BRADILA SL;B58383936;VIC;ESPANA;U1;31/12/2021;427
6981.;AGRUPACION EMPRESARIOS ANDALUCES SA;A04059127;ARBOLEAS;ESPANA;U1;31/12/2020;427
6982.;IBERBOOK-SANCHEZ CUESTA SA;A78517778;MADRID;ESPANA;U1;31/12/2020;427
6983.;GRUPO G M SA  (EXTINGUIDA);A78618568;MADRID;ESPANA;U1;31/12/2018;427
6984.;IRMI SA;A58283870;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2008;427
6985.;FRUOR SA;A02053825;ALBACETE;ESPANA;U1;31/12/2021;426
6986.;RECREATIVOS IRA SL;B23061682;LINARES;ESPANA;U1;31/12/2021;426
6987.;DESPORCVIC SL;B58334962;VIC;ESPANA;U1;31/12/2021;426
6988.;RECTIFICADOS GOROSTIDI SA;A20166559;ANDOAIN;ESPANA;U1;31/12/2021;426
6989.;JAROTA INDUSTRIAL DE LA CONSTRUCCION SDAD COOP AND;F14100069;VILLANUEVA DE CORDOBA;ESPANA;U1;31/12/2000;426
6990.;TALLERES CASTANEDO SL;B39048517;MARINA DE CUDEYO;ESPANA;U1;31/12/2011;426
6991.;JOMACOS SL;B32028359;OURENSE;ESPANA;U1;31/12/2021;426
6992.;FRUGARSA SA;A41215245;SEVILLA;ESPANA;U1;31/12/2001;426
6993.;BOVEDA, SA  (EXTINGUIDA);A46395208;VALENCIA;ESPANA;U1;31/12/2008;426
6994.;SUMINISTROS GONBER SL;B58316985;BARCELONA;ESPANA;U1;31/12/2014;426
6995.;ENVASES PASTELEROS MADRILEÑOS, SA (EXTINGUIDA);A78526084;FUENLABRADA;ESPANA;U1;31/12/2007;426
6996.;FRUTAS VICENT S.L.  (EXTINGUIDA);B46421160;TAVERNES BLANQUES;ESPANA;U1;31/12/2013;426
6997.;ANFIMA SL;B44024529;RUBIELOS DE MORA;ESPANA;U1;31/12/2021;426
6998.;ANTONIO CABRERA E HIJOS SA;A35112663;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2018;426
6999.;CALZA EUROPA SL;B12080446;LA VALL D'UIXO;ESPANA;U1;31/12/2005;426
7000.;MERCAMONTY SL;B16028797;CASASIMARRO;ESPANA;U1;31/12/2021;425
7001.;ASESORAMIENTO Y SERVICIOS EMPRESARIALES CATALANES SL;B58417684;BARCELONA;ESPANA;U1;30/11/2020;425
7002.;INMOBILIARIA FALAGUER SA;A58422734;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2021;425
7003.;FERRER TURRO SL;B58406372;BARCELONA;ESPANA;U1;31/12/2021;425
7004.;FORCOCINA S.L.;B78497815;LEGANES;ESPANA;U1;31/12/2021;425
7005.;TEANELEC SL;B78617701;MOSTOLES;ESPANA;U1;31/12/2021;425
7006.;BROCAUR SOCIEDAD LIMITADA (EXTINGUIDA);B03301702;ALBATERA;ESPANA;U1;31/12/2001;425
7007.;GONCA S L;B13042262;TORRALBA DE CALATRAVA;ESPANA;U1;31/12/2007;425
7008.;VIAJES JABALCUZ SL  (EXTINGUIDA);B23060395;JAEN;ESPANA;U1;31/12/2010;424
7009.;JYESA MINERIA SL;B78554722;COSLADA;ESPANA;U1;31/12/2009;424
7010.;P Y J PUIG SL;B58487513;EL PRAT DE LLOBREGAT;ESPANA;U1;31/12/2021;424
7011.;HERMANOS RODILLA SL;B44022192;CALAMOCHA;ESPANA;U1;31/12/2007;424
7012.;GRANOLLERS INSPECCIONES MEDICAS SA;A08838153;GRANOLLERS;ESPANA;U1;31/12/2021;424
7013.;ASESORES DE COMERCIO EXTERIOR Y TRANSITARIOS SA  (EXTINGUIDA);A78579117;MADRID;ESPANA;U1;31/12/2011;424
7014.;BIG BEN SCHOOL SA;A58350745;SANT BOI DE LLOBREGAT;ESPANA;U1;30/09/2021;423
7015.;OPTICA SANTA COLOMA SA;A58450479;SANTA COLOMA DE GRAMENET;ESPANA;U1;31/12/2018;423
7016.;MONOPLAN 89 SL (EXTINGUIDA);B78627296;MADRID;ESPANA;U1;31/12/2020;423
7017.;SUPERMERCADO MAMEN S.L.(EXTINGUIDA);B78556297;EL MOLAR;ESPANA;U1;31/12/2005;423
7018.;EXTINMA SL;B29239431;MALAGA;ESPANA;U1;31/12/2019;423
7019.;CENTRO DE PLANIFICACION FAMILIAR SALUD Y MUJER SRL;B78422714;MADRID;ESPANA;U1;31/12/2021;423
7020.;ROSA ENVASES SA;A02051324;ALBACETE;ESPANA;U1;31/12/2021;422
7021.;ARAGONESA DE PUERTAS SL (EN LIQUIDACION);B50185438;ZARAGOZA;ESPANA;U1;31/12/2009;422
7022.;ASESORES DE COMUNICACION Y MEDIOS SL;B46368858;VALENCIA;ESPANA;U1;31/12/2021;422
7023.;ESTIRES S. L. (EXTINGUIDA);B17135203;OLOT;ESPANA;U1;31/12/2001;422
7024.;PEDRO SANMACARIO E HIJOS S.L.;B37048717;ALBA DE TORMES;ESPANA;U1;31/12/2021;422
7025.;PRECIADOS 36 SOCIEDAD ANONIMA;A78581816;MADRID;ESPANA;U1;31/12/2021;422
7026.;UNION AGRICOLA DEL PRINCIPADO SL;B33376633;TINEO;ESPANA;U1;31/12/2021;422
7027.;RECREATIUS ARENYS S. L.;B58685819;MATARO;ESPANA;U1;31/12/2021;422
7028.;TRANSPORTES B SAEZ SA (EN LIQUIDACION);A78441219;TORRES DE LA ALAMEDA;ESPANA;U1;31/12/2009;421
7029.;BRUGAROLAS RENTA INMOBILIARIA SA;A58425497;BARCELONA;ESPANA;U1;31/12/2021;421
7030.;EXAGIN SL;B58311572;TERRASSA;ESPANA;U1;31/12/2020;420
7031.;MOLDES AYVI SA;A58398744;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2002;420
7032.;FRIGOZERO SL;B33101031;LLANERA;ESPANA;U1;31/12/2021;420
7033.;LABARO GRUPO INMOBILIARIO SA (EN LIQUIDACION);A78517158;MADRID;ESPANA;U2;31/12/2015;420
7034.;MIRONCILLO SL;B78615960;MALPARTIDA DE PLASENCIA;ESPANA;U1;31/12/2021;420
7035.;MECANICA TECNICA GARRIGA SA;A58410028;BERGA;ESPANA;U1;31/12/2021;420
7036.;SAN ERASMO SA;A78551546;MADRID;ESPANA;U1;31/12/2017;419
7037.;TOLDOS TEAM SABADELL SL;B58304320;SABADELL;ESPANA;U1;31/12/2021;419
7038.;CONSEJEROS FIDUCIARIOS ASOCIADOS SA (EXTINGUIDA);A48218762;BILBAO;ESPANA;U1;30/09/2013;419
7039.;ALVO MOTO RACING SL;B50171214;ALAGON;ESPANA;U1;31/12/2016;419
7040.;CENTRO MEDICO DENTAL SL;B58318213;SANT JOAN DESPI;ESPANA;U1;31/12/2019;419
7041.;RATIO IBERICA SA;A78611555;MADRID;ESPANA;U1;31/12/2019;419
7042.;SAGASARDA SA (EXTINGUIDA);A58496258;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2002;418
7043.;INSTALACIONES ADOLFO GOMEZ SA;A43114032;TARRAGONA;ESPANA;U1;31/12/2021;418
7044.;JOSE GUTIERREZ SA;A30628549;CARTAGENA;ESPANA;U1;31/12/2021;418
7045.;HERMANOS MORENO ALBARRAN SA;A10035988;CARCABOSO;ESPANA;U1;31/12/2021;418
7046.;JOAN ROURA SL (EN LIQUIDACION);B17033945;SANT JULIA DE RAMIS;ESPANA;U1;31/12/2016;418
7047.;COMERCIAL RUDRON SA;A09071085;BURGOS;ESPANA;U1;31/12/2021;418
7048.;INDUSTRIAL BARCALESA SL;B15115199;A BAÑA;ESPANA;U1;31/12/2021;418
7049.;ISMABECA SA;A36648152;VIGO;ESPANA;U1;31/12/2020;418
7050.;ESTACION DE SERVICIO COGULLADA SA;A50184233;ZARAGOZA;ESPANA;U1;31/12/2021;417
7051.;HOTEL EL CASTELL SL;B25067307;LA SEU D'URGELL;ESPANA;U1;31/12/2020;417
7052.;BODEGAS PARAMO DE FRESNEDO SL (EXTINGUIDA);B78621463;ARANDA DE DUERO;ESPANA;U1;31/12/2013;417
7053.;OFRAM SL (EXTINGUIDA);B58450891;BARCELONA;ESPANA;U1;31/12/2001;417
7054.;TEBASOL SL;B78600129;MADRID;ESPANA;U1;31/12/2020;417
7055.;CONSTRUCCIONES ORUBELAN ERAIKUNTZAK SA;A20166443;HONDARRIBIA;ESPANA;U1;31/12/2021;417
7056.;INFOCONTROL SA;A78611480;MADRID;ESPANA;U1;31/12/2021;417
7057.;PROMOTORA EL TOSAL SOCIEDAD LIMITADA. (EXTINGUIDA);B03273703;ALICANTE/ALACANT;ESPANA;U1;31/12/2001;417
7058.;PETROLIFERA MIERENSE, SA (EXTINGUIDA);A33101767;OVIEDO;ESPANA;U1;31/12/2017;417
7059.;HETECSE SA;A78561206;MADRID;ESPANA;U1;31/12/2019;416
7060.;COMERCIAL SAGREDO SL  (EXTINGUIDA);B09074303;BURGOS;ESPANA;U1;31/12/2014;416
7061.;ALNEIN SL;B78594892;MADRID;ESPANA;U1;31/12/2018;416
7062.;CLINICA ROVER SL.;B30629448;MAZARRON;ESPANA;U1;31/12/2018;416
7063.;TECOHEX, SL;B48239685;VALLE DE TRAPAGA-TRAPAGARAN;ESPANA;U1;31/12/2006;416
