;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
2818.;CENTRE MUNICIPAL DE FORMACIO D'ADULTS LA PAU;P5801942C;BARCELONA;ESPANA;NC;;n.d.
2819.;CENTRE UNESCO DE CATALUNYA ASOC;G08996951;BARCELONA;ESPANA;NC;;n.d.
2820.;CENTRO DE PASTORAL LITURGICA DE BARCELONA;V08294530;BARCELONA;ESPANA;NC;;n.d.
2821.;CIRCULO EXPORTADORA SA (EXTINGUIDA);A08984866;BARCELONA;ESPANA;U1;31/12/2005;n.d.
2822.;CIUDAD DE GRANADA 99 SL (EXTINGUIDA);B08997066;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2823.;CLINICA VETERINARIA DRES FLORIT Y CASAS SOCIEDAD CIVIL PROFESIONAL.;J58092024;BARCELONA;ESPANA;NC;;n.d.
2824.;CLUB BILLAR SANT MARTI DE BARCELONA;G58045139;BARCELONA;ESPANA;NC;;n.d.
2825.;CLUB DAVIS LES SALESES DE BARCELONA;G08869133;BARCELONA;ESPANA;NC;;n.d.
2826.;CLUB PATI CONGRES DE BARCELONA;G58013160;BARCELONA;ESPANA;NC;;n.d.
2827.;COL.LEGI DE PERIODISTES DE CATALUNYA;Q5856081D;BARCELONA;ESPANA;NC;;n.d.
2828.;COL.LEGI OFICIAL DE BIBLIOTECARIS DOCUMENTALISTES DE CATALUNYA EN BARCELONA M CULTURA;Q0878005H;BARCELONA;ESPANA;NC;;n.d.
2829.;COL.LEGI OFICIAL DE PSICOLOGIA DE CATALUNYA;Q5855028F;BARCELONA;ESPANA;NC;;n.d.
2830.;COLECTIVO CLARIS S.C.;F58026022;BARCELONA;ESPANA;NC;;n.d.
2831.;COLEGIO CALASANZ EN BARCELONA HIJAS DE MARIA RELIGIOSAS DE LAS ESCUELAS PIAS ESCOLAPIAS. PROV. CATALUÑA;R0800346I;BARCELONA;ESPANA;NC;;n.d.
2832.;COLEGIO VIRGEN DE LAS ESCUELAS PIAS HIJAS DE MARIA RR ESCUELAS PIAS ESCOLAPIAS. PROV. CATALUÑA;R0800341J;BARCELONA;ESPANA;NC;;n.d.
2833.;COLOM TALLERES C.B.;E08971210;BARCELONA;ESPANA;NC;;n.d.
2834.;COME IN SL (EXTINGUIDA);B58034794;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2835.;COMERCIAL DIEZ DE FEBRERO S.L.(EXTINGUIDA);B58068107;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2836.;COMERCIAL TRECE DE FEBRERO SA (EXTINGUIDA);A59349290;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2837.;COMPONENTES PASIVOS S. L.(EXTINGUIDA);B08975914;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2838.;COMUNIDAD DE PROPIETARIOS AV SAN ANTONIO MARIA CLARET N 450 DE BARCELONA;H08997348;BARCELONA;ESPANA;NC;;n.d.
2839.;COMUNIDAD DE PROPIETARIOS CALLE GINEBRA 13 DE BARCELONA;H08998650;BARCELONA;ESPANA;NC;;n.d.
2840.;COMUNIDAD DE PROPIETARIOS DE LA AV COLL DE PORTELL 60 DE BARCELONA;H59469239;BARCELONA;ESPANA;NC;;n.d.
2841.;COMUNIDAD DE PROPIETARIOS DE LA AV JOSEP TARRADELLAS 46 DE BARCELONA;H59069120;BARCELONA;ESPANA;NC;;n.d.
2842.;COMUNIDAD DE PROPIETARIOS DE LA CL BOLIVIA 97 DE BARCELONA;H59507848;BARCELONA;ESPANA;NC;;n.d.
2843.;COMUNIDAD DE PROPIETARIOS DE LA CL BURDEOS 1-3 DE BARCELONA;H59509828;BARCELONA;ESPANA;NC;;n.d.
2844.;COMUNIDAD DE PROPIETARIOS DE LA CL CALABRIA 273-275 DE BARCELONA;H58916610;BARCELONA;ESPANA;NC;;n.d.
2845.;COMUNIDAD DE PROPIETARIOS DE LA CL CONDE BORRELL 209-211 DE BARCELONA;H59515304;BARCELONA;ESPANA;NC;;n.d.
2846.;COMUNIDAD DE PROPIETARIOS DE LA CL ESCULTOR LLIMONA N 8 BIS DE BARCELONA;H59011130;BARCELONA;ESPANA;NC;;n.d.
2847.;COMUNIDAD DE PROPIETARIOS DE LA CL JOSE ANSELMO CLAVE 5 DE BARCELONA;H59314591;BARCELONA;ESPANA;NC;;n.d.
2848.;COMUNIDAD DE PROPIETARIOS DE LA CL MARE DE DEU DE NURIA 7 DE BARCELONA;H59507343;BARCELONA;ESPANA;NC;;n.d.
2849.;COMUNIDAD DE PROPIETARIOS DE LA CL MARINA 255 DE BARCELONA;H59563106;BARCELONA;ESPANA;NC;;n.d.
2850.;COMUNIDAD DE PROPIETARIOS DE LA CL MARQUES DE SENTMENAT 57 DE BARCELONA;H59070359;BARCELONA;ESPANA;NC;;n.d.
2851.;COMUNIDAD DE PROPIETARIOS DE LA CL ROSELLON 400 DE BARCELONA;H58940073;BARCELONA;ESPANA;NC;;n.d.
2852.;COMUNIDAD DE PROPIETARIOS DE LA CL VIA LAYETANA 71 DE BARCELONA;H59595850;BARCELONA;ESPANA;NC;;n.d.
2853.;COMUNIDAD DE PROPIETARIOS NEGREVERNIS 19 BCN;H08998718;BARCELONA;ESPANA;NC;;n.d.
2854.;COMUNITATS DE PROPIETARIS CATALANES SA;A58108531;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2855.;CONFEDERACION EMPRESARIAL DE BARCELONA;G08485153;BARCELONA;ESPANA;NC;;n.d.
2856.;CONFEDERACION EMPRESARIAL DE LA CARNE;G78361540;BARCELONA;ESPANA;NC;;n.d.
2857.;CONSEJO DE USUARIOS DEL TRANSPORTE MARITIMO DE CATALUÑA;G08721847;BARCELONA;ESPANA;NC;;n.d.
2858.;CONSELL DE COL LEGIS DE FARMACEUTICS DE CATALUNYA;Q5855013H;BARCELONA;ESPANA;NC;;n.d.
2859.;CONSTRUCCIONES FRAN SA;A58069642;BARCELONA;ESPANA;U1;31/12/2021;n.d.
2860.;CONSULADO GENERAL DE LA REPUBLICA DOMINICANA EN BARCELONA;N4561013F;BARCELONA;ESPANA;NC;;n.d.
2861.;CONSULTORES ASOCIADOS DE INICIATIVAS ESTRATEGICAS SAP (EXTINGUIDA);A58078122;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2862.;CONYVEN DOS SA (EXTINGUIDA);A58052036;BARCELONA;ESPANA;U1;31/12/2001;n.d.
2863.;COORDINADORA DE GEGANTERS DE BARCELONA;V58336124;BARCELONA;ESPANA;NC;;n.d.
2864.;CORBALAN CASAÑA ANGEL DELGADO AGUILERA ESPINOSA PEDRO CB;E58022252;BARCELONA;ESPANA;NC;;n.d.
2865.;CREDI INVER SA;A17089459;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2866.;CREDIGRUP SA;A08997702;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2867.;CRUZ ARANDIGA JOSE ANTONIO Y GARCIA CASCALES PEDRO SOCIEDAD CIVIL;J08967739;BARCELONA;ESPANA;NC;;n.d.
2868.;CTAT PROP C/SARDENYA 153 155 DE BARCELONA;H58870122;BARCELONA;ESPANA;NC;;n.d.
2869.;DACB SL;B08913402;BARCELONA;ESPANA;U1;31/12/2019;n.d.
2870.;DACRILY SA;A58063066;BARCELONA;ESPANA;U1;31/12/2021;n.d.
2871.;DASOL SL (EXTINGUIDA);B58065863;BARCELONA;ESPANA;U1;31/12/2008;n.d.
2872.;DEBET S.L.;B58066077;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2873.;DECOPARQUET SA (EN LIQUIDACION);A58097106;BARCELONA;ESPANA;U1;31/12/2012;n.d.
2874.;DECORSEDESA SA (EXTINGUIDA);A58092701;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2875.;DESARROLLO DE INICIATIVAS DIVERSAS SA;A08972887;BARCELONA;ESPANA;U1;31/12/2016;n.d.
2876.;DESENVOLUPAMENT I SOCIETAT ESTUDIS SA (EXTINGUIDA);A58099052;BARCELONA;ESPANA;U1;31/12/2016;n.d.
2877.;DESPESES E INVERSIONS SA;A58253931;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2878.;DID DOT SL;B58000381;BARCELONA;ESPANA;U1;31/12/2018;n.d.
2879.;DIFRACTUM SL;B58080383;BARCELONA;ESPANA;U1;31/12/2019;n.d.
2880.;DINA TRANS SL (EXTINGUIDA);B08987323;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2881.;DISUPER SA (EXTINGUIDA);A58046921;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2882.;E. C. B. RECORDS;E08961195;BARCELONA;ESPANA;NC;;n.d.
2883.;ECOGRA SA (EXTINGUIDA);A58077884;BARCELONA;ESPANA;U1;31/12/2005;n.d.
2884.;EDEN COTTAGE ESPANA SA (EXTINGUIDA);A58078809;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2885.;EDIFA SA;A17094210;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2886.;EDIFICA S. L. (EXTINGUIDA);B08455214;BARCELONA;ESPANA;U1;31/12/2005;n.d.
2887.;EDIFICACIONS TECNIQUES EDIMOP S.L.;B17087610;BARCELONA;ESPANA;U1;31/12/2011;n.d.
2888.;EKDOSEIS SL (EXTINGUIDA);B58081589;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2889.;EL CARNESTOLTES SL (EXTINGUIDA);B58190646;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2890.;EL TINELL SA (EXTINGUIDA);A58058637;BARCELONA;ESPANA;U1;31/12/2011;n.d.
2891.;ELIPTIC DISSENY S.C.P.;J65493652;BARCELONA;ESPANA;NC;;n.d.
2892.;ELISFER SL;B58287772;BARCELONA;ESPANA;U1;31/12/2008;n.d.
2893.;ELS TRES TURONS DE BARCELONA;G58258690;BARCELONA;ESPANA;NC;;n.d.
2894.;EQUIPO DE COLABORADORES ORGANIZADOR DE ACTIVIDADES PARA MINUSVALIDOS;G58559675;BARCELONA;ESPANA;NC;;n.d.
2895.;ERIMPOR TEXTIL SL;B58026741;BARCELONA;ESPANA;U1;31/12/2016;n.d.
2896.;ERRETRES SA;A58058363;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2897.;ESCOLA BON PASTOR;R0800619I;BARCELONA;ESPANA;NC;;n.d.
2898.;ESCOLA DE FORMACIO PROFESSIONAL RAMON I CAJAL S.C. C LTDA;F08638470;BARCELONA;ESPANA;NC;;n.d.
2899.;ESCOLA GRAVI S.C.C.L.;F08392953;BARCELONA;ESPANA;NC;;n.d.
2900.;ESPAÑOL PIQUERO ANTONIA Y FRANCISCO S CIVIL;J58028093;BARCELONA;ESPANA;NC;;n.d.
2901.;ESPARAVEL S.L.;B58055658;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2902.;ESPECIALIDADES TRAUMATOLOGICAS Y ORTOPEDICAS SL (EXTINGUIDA);B58128992;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2903.;ESPINOS TAYA JOSE ROSA LUIS Y ANESTA S.A. C.B.;E58067620;BARCELONA;ESPANA;NC;;n.d.
2904.;ESPLAIS CATALANS;G08773517;BARCELONA;ESPANA;NC;;n.d.
2905.;ESTUDIO ENVASE SA (EXTINGUIDA);A08974057;BARCELONA;ESPANA;U1;31/12/2005;n.d.
2906.;EUROAGRICOLA SA;A58088972;BARCELONA;ESPANA;U1;31/12/2008;n.d.
2907.;EUROSATEL SL;B58240227;BARCELONA;ESPANA;NC;;n.d.
2908.;FAÑANAS ESPAÑOL MARIA MERCEDES ELENA Y CANO ROIG MONTSERRAT CB;E58000589;BARCELONA;ESPANA;NC;;n.d.
2909.;FARMACIA TEIXIDOR-VENTURA C.B.;E58088055;BARCELONA;ESPANA;NC;;n.d.
2910.;FARRANDO SA (EXTINGUIDA);A58066978;BARCELONA;ESPANA;U1;31/12/2011;n.d.
2911.;FAYUM SL;B58087321;BARCELONA;ESPANA;U1;30/09/2008;n.d.
2912.;FEDERACIO CATALANA DE BOXA;Q5855024E;BARCELONA;ESPANA;NC;;n.d.
2913.;FEDERACIO CATALANA DE CANSALADERS-XARCUTERS;G59140053;BARCELONA;ESPANA;NC;;n.d.
2914.;FEDERACIO CATALANA DE LLEBRERS DE BARCELONA GENERALITAT CATALANA;Q5855059A;BARCELONA;ESPANA;NC;;n.d.
2915.;FEDERACIO PRO LEGALITZACIO DE LES TELEVISIONS LOCALS A CATALUNYA DE CARDEDEU;G58293168;BARCELONA;ESPANA;NC;;n.d.
2916.;FEDERACION EMPRESARIAL CATALANA AUTOTRANSPORTE VIAJEROS;G08676066;BARCELONA;ESPANA;NC;;n.d.
2917.;FELIX FERNANDEZ Y TERESA LLAGOSTERA S.C.P.;J58064452;BARCELONA;ESPANA;NC;;n.d.
2918.;FEVALLE S. L.(EXTINGUIDA);B08977290;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2919.;FINCAS ARMENGOL S.C.P.;J58075094;BARCELONA;ESPANA;NC;;n.d.
2920.;FLASH OPTIK S.A.;A58015140;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2921.;FONT SERRAHIMA FRANCISCO Y ROSA C.B.;E58068644;BARCELONA;ESPANA;NC;;n.d.
2922.;FUNDACIO CAIXA DE PENSIONS DE BARCE;G08679292;BARCELONA;ESPANA;NC;;n.d.
2923.;FUNDACIO ESCOLA DE RESTAURACIO I HOSTALATGE DE BARCELONA;G58011495;BARCELONA;ESPANA;NC;;n.d.
2924.;FUNDACIO JAUME BOFILL;G08241036;BARCELONA;ESPANA;NC;;n.d.
2925.;FUNDACIO PRIVADA CAIXA BARCELONA;G58190349;BARCELONA;ESPANA;NC;;n.d.
2926.;FUNDACIO PRIVADA CLEMENTE MUR;G58136870;BARCELONA;ESPANA;NC;;n.d.
2927.;FUNDACIO PRIVADA GUASCH CORANTY;G58004409;BARCELONA;ESPANA;NC;;n.d.
2928.;FUNDACIO RAFAEL TOUS D'ART CONTEMPORANI;G58011438;BARCELONA;ESPANA;NC;;n.d.
2929.;FUNDACION FERRER PARA LA INVESTIGACION DE BARCELONA;G58024563;BARCELONA;ESPANA;NC;;n.d.
2930.;FUNDACION PARA LA EDUCACION EN EL TIEMPO LIBRE Y LA ACCION SOCIAL PERETARRES;G64082910;BARCELONA;ESPANA;NC;;n.d.
2931.;FUNDACION PRIVADA SAN RAMON DE BARCELONA;G08417883;BARCELONA;ESPANA;NC;;n.d.
2932.;FUNTVALLES SA (EXTINGUIDA);A58077421;BARCELONA;ESPANA;U1;31/10/2009;n.d.
2933.;GAELCO SA (EXTINGUIDA);A58052077;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2934.;GALAN GARCIA FRANCISCO Y CIA C.B.;E58054362;BARCELONA;ESPANA;NC;;n.d.
2935.;GARCON PEYRI C.B.;E58076092;BARCELONA;ESPANA;NC;;n.d.
2936.;GAUDI 60 C.B.;E58073057;BARCELONA;ESPANA;NC;;n.d.
2937.;GECRESA BARCELONA S. A. (EXTINGUIDA);A08339079;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2938.;GERENCIA DE PROYECTOS E INVERSIONES SA;A08972861;BARCELONA;ESPANA;U1;31/12/2021;n.d.
2939.;GESTORA DE INICIATIVAS SA (EXTINGUIDA);A58088899;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2940.;GESTORA VALDERAS SA (EXTINGUIDA);A58083775;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2941.;GILSON SAP;A58074626;BARCELONA;ESPANA;U1;31/12/2014;n.d.
2942.;GIMNASIO MERIDIANA SOCIEDAD CIVIL PARTICULAR;J58042151;BARCELONA;ESPANA;NC;;n.d.
2943.;GINMAR SL;B58029059;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2944.;GIRONTEX SL;B58060161;BARCELONA;ESPANA;NC;;n.d.
2945.;GONZALEZ BEGAS MIGUEL Y NUÑEZ LUQUE LUCIANO S C P;J58130865;BARCELONA;ESPANA;NC;;n.d.
2946.;GRAFICAS DOBEL C.B.;E58040635;BARCELONA;ESPANA;NC;;n.d.
2947.;GROSSMANN SA (EXTINGUIDA);A58061797;BARCELONA;ESPANA;U1;31/12/2003;n.d.
2948.;GRUAS DE LA ROCA SA  (EXTINGUIDA);A58128307;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2949.;GRUPO MAYORISTAS SA (EN LIQUIDACION);A58021676;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2950.;HENRYMAN JOIERS SA;A58109653;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2951.;HIPERLAVADO CASTELLON SA (EXTINGUIDA);A58029158;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2952.;HIPSARRIX S. L. (EXTINGUIDA);B58098450;BARCELONA;ESPANA;U1;24/12/2003;n.d.
2953.;HOFBAU SL (EXTINGUIDA);B58090382;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2954.;HOTELES FUNDACION GONZALEZ SA;A58104910;BARCELONA;ESPANA;U1;31/12/2001;n.d.
2955.;IBERLAGER SA (EXTINGUIDA);A58013590;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2956.;IBERPAT SL (EXTINGUIDA);B58056813;BARCELONA;ESPANA;U1;31/12/2009;n.d.
2957.;IBUPE SA;A08973968;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2958.;IMO CONSULTORES Y AUDITORES SLP;B08992984;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2959.;INDUSTRIAS DE REPLICAS SA;A58013913;BARCELONA;ESPANA;U1;31/12/2009;n.d.
2960.;INFORMATICA EN TIEMPO REAL SA  (EXTINGUIDA);A58061284;BARCELONA;ESPANA;U1;31/12/2009;n.d.
2961.;INFORYATRICA S. L.;B58072323;BARCELONA;ESPANA;U1;31/12/2008;n.d.
2962.;INMAY SL (EXTINGUIDA);B58065202;BARCELONA;ESPANA;U1;31/12/2019;n.d.
2963.;INMOBILIARIA FERLOU S. L. (EXTINGUIDA);B08999377;BARCELONA;ESPANA;U1;25/10/2002;n.d.
2964.;INMOBILIARIA LABARA SA;A58024084;BARCELONA;ESPANA;NC;;n.d.
2965.;INMOBILIARIA PIC SL;B08991259;BARCELONA;ESPANA;U1;31/12/2019;n.d.
2966.;INMOBILIARIA PUIG D'ALBERT SL;B58034885;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2967.;INSTALACIONES INDUSTRIALES CONSTANZA SA (EXTINGUIDA);A58027566;BARCELONA;ESPANA;U1;17/12/2012;n.d.
2968.;INSTITUT CATALA D ASSISTENCIA I SERVEIS SOCIALS;Q0840012I;BARCELONA;ESPANA;NC;;n.d.
2969.;INSTITUT CATALA DE LA SALUT DE BARCELONA GENERALITAT DE CATALUNYA;Q5855029D;BARCELONA;ESPANA;NC;;n.d.
2970.;INSTITUT CATALA DE TRAUMATOLOGIA I MEDICINA DEL ESPORT DE BARCELONA;G58159161;BARCELONA;ESPANA;NC;;n.d.
2971.;INSTITUT DE SOCIOLOGIA I PSICOLOGIA APLICADES DE BARCELONA;G58038936;BARCELONA;ESPANA;NC;;n.d.
2972.;INSTITUTO DE BROKERING SL.;B58088121;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2973.;INSTITUTO DE ENSENANZA SECUNDARIA GALILEO GALILEI;Q5856269E;BARCELONA;ESPANA;NC;;n.d.
2974.;INSTITUTO DE TRAUMATOLOGIA E INVESTIGACIONES OCULARES, SL (EXTINGUIDA);B58061243;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2975.;INSTITUTO ITALIANO DE CULTURA DE BARCELONA;G08489437;BARCELONA;ESPANA;NC;;n.d.
2976.;INVERSIONES PUIGDRAU SL;B58213778;BARCELONA;ESPANA;U1;31/12/2017;n.d.
2977.;INVERSIONES Y NEGOCIOS INMOBILIARIOS SA (EXTINGUIDA);A58085192;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2978.;INVERSORA PANALBAN SA;A08978413;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2979.;INVESFLAT S.A.;A58071408;BARCELONA;ESPANA;NC;;n.d.
2980.;INYBE SL (EXTINGUIDA);B08983850;BARCELONA;ESPANA;U1;31/12/2012;n.d.
2981.;ISOSYSTEM SL (EXTINGUIDA);B58055997;BARCELONA;ESPANA;U1;31/12/2010;n.d.
2982.;J Y C VELASCO CONSULTORES SL;B58014366;BARCELONA;ESPANA;U1;31/12/2000;n.d.
2983.;JAFYM SA;A58096884;BARCELONA;ESPANA;U1;31/12/2021;n.d.
2984.;JAMARSONS SL;B58075805;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2985.;JCP SERVEIS I ASSESSORAMENTS JURIDICS SA;A58001702;BARCELONA;ESPANA;NC;;n.d.
2986.;JERM SA (EXTINGUIDA);A58096405;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2987.;JOHNCAM SL;B58022575;BARCELONA;ESPANA;U1;31/12/2015;n.d.
2988.;JOJI SL (EXTINGUIDA);B58000118;BARCELONA;ESPANA;U1;31/12/2001;n.d.
2989.;JORGA S.C.P.;J58151275;BARCELONA;ESPANA;NC;;n.d.
2990.;JOVELLS COSTAFREDA JAIME Y CUENCA ROBLES FRANCISCO C.B.;E08995391;BARCELONA;ESPANA;NC;;n.d.
2991.;JOVENTUTS MUSICALS DE BARCELONA;G58179755;BARCELONA;ESPANA;NC;;n.d.
2992.;JUNTA CONSTRUCTORA DEL TEMPLE EXPIATORI DE LA SAGRADA FAMILIA;G58302928;BARCELONA;ESPANA;NC;;n.d.
2993.;KEYLAND INTERNACIONAL SL (EXTINGUIDA);B58093212;BARCELONA;ESPANA;U1;31/12/2004;n.d.
2994.;KIPLAC SL (EXTINGUIDA);B58031576;BARCELONA;ESPANA;U1;31/12/2020;n.d.
2995.;KREKEL ADOQUINES SA;A58092016;BARCELONA;ESPANA;U1;31/12/2006;n.d.
2996.;LA ASSOCIACIO CATALANA DE COMPOSITORS;G58052911;BARCELONA;ESPANA;NC;;n.d.
2997.;LA COMPANYIA GENERAL DE CINEMATOGRAFIA S.L.;B58110289;BARCELONA;ESPANA;U1;31/12/2007;n.d.
2998.;LA MUNTANYETA SL;B58191628;BARCELONA;ESPANA;U1;31/12/2021;n.d.
2999.;LA ODISEA DE HOSTELERIA SL;B08985483;BARCELONA;ESPANA;U1;31/12/2020;n.d.
3000.;LA TUTELA FUNDACIO PRIVADA CATALANA TUTELAR DE DISCAPACITATS PSIQUICS I DE PERSONES GRANS;G58071507;BARCELONA;ESPANA;NC;;n.d.
3001.;LABORATORIO DEL REGULADOR C.B.;E58038001;BARCELONA;ESPANA;NC;;n.d.
3002.;LACTIS SL (EXTINGUIDA);B58059718;BARCELONA;ESPANA;U1;31/12/2019;n.d.
3003.;LAÑA SL (EXTINGUIDA);B58044850;BARCELONA;ESPANA;U1;31/12/2013;n.d.
3004.;LANTANA SA (EXTINGUIDA);A08804833;BARCELONA;ESPANA;U1;31/12/2002;n.d.
3005.;LAWN COMFORT ESPAÑA S. L. (EXTINGUIDA);B58080813;BARCELONA;ESPANA;U1;31/12/2003;n.d.
3006.;LECHERIA ROSELL S.C.;J58049669;BARCELONA;ESPANA;NC;;n.d.
3007.;LERISON ELECTRONICA S.C.;J08997983;BARCELONA;ESPANA;NC;;n.d.
3008.;LLIBRERIA XXI SL.;B58065889;BARCELONA;ESPANA;NC;;n.d.
3009.;LOMENEX SL;B58018383;BARCELONA;ESPANA;U1;31/12/2007;n.d.
3010.;LOPEZ DIGON MANUEL Y PEREZ GONZALEZ MANUEL ANTONIO S.C.;J58025255;BARCELONA;ESPANA;NC;;n.d.
3011.;LOVETCHE SL;B08989717;BARCELONA;ESPANA;U1;31/10/2010;n.d.
3012.;M L P SA (EXTINGUIDA);A43063718;BARCELONA;ESPANA;U1;31/12/2006;n.d.
3013.;MACRE QUATRE SL;B58107525;BARCELONA;ESPANA;U1;31/12/2019;n.d.
3014.;MAGABAR SA;A58067851;BARCELONA;ESPANA;U1;31/12/2020;n.d.
3015.;MAGAZINE IMPORT CAR SA;A58087081;BARCELONA;ESPANA;U1;31/12/2005;n.d.
3016.;MANDIOLA BARNA SL;B58008871;BARCELONA;ESPANA;U1;31/12/2006;n.d.
3017.;MANTENIMIENTO DE ORDENADORES SA  (EXTINGUIDA);A08996654;BARCELONA;ESPANA;U1;31/12/2000;n.d.
3018.;MANUEL LECINA Y JOSEFA RATERO S.C.P.;J58064460;BARCELONA;ESPANA;NC;;n.d.
3019.;MARELE, SA (EXTINGUIDA);A58108622;BARCELONA;ESPANA;U1;31/12/2009;n.d.
3020.;MARELLI IBERICA SA;A58048943;BARCELONA;ESPANA;U1;31/12/2001;n.d.
3021.;MARIA ROSA SOLER MAS SA;A58011222;BARCELONA;ESPANA;U1;31/12/2000;n.d.
3022.;MDM INDUSTRIAL SA;A08975120;BARCELONA;ESPANA;U1;31/12/2014;n.d.
3023.;MEDIFOND PLUS, FI;V58097502;BARCELONA;ESPANA;NC;;n.d.
3024.;MEMORIAL 1714;G59329995;BARCELONA;ESPANA;NC;;n.d.
3025.;MERCAIRALA SA (EXTINGUIDA);A48166805;BARCELONA;ESPANA;U1;31/12/2002;n.d.
3026.;METRO 01 SA;A58236894;BARCELONA;ESPANA;NC;;n.d.
3027.;MILLA DE ORO SL (EXTINGUIDA);B58034950;BARCELONA;ESPANA;U1;31/12/2011;n.d.
3028.;MOCRI SL;B58069998;BARCELONA;ESPANA;U1;31/12/2018;n.d.
3029.;MODAS JPB SA (EXTINGUIDA);A58066994;BARCELONA;ESPANA;U1;31/12/2020;n.d.
3030.;MODEL HAIR S.C.P.;J58706839;BARCELONA;ESPANA;NC;;n.d.
3031.;MONTFORT ROMAGOSA C.B.;E17114703;BARCELONA;ESPANA;NC;;n.d.
3032.;MONTJOS SA;A08982944;BARCELONA;ESPANA;U1;31/12/2014;n.d.
3033.;MOTOR BARNA SA;A08987364;BARCELONA;ESPANA;U1;31/12/2020;n.d.
3034.;MOVIMENT PER LA PAU-ASSOCIACIO D'OBJECTORS DE CONSCIENCIA;G58212333;BARCELONA;ESPANA;NC;;n.d.
3035.;MOVING PRO SL;B58040460;BARCELONA;ESPANA;U1;31/12/2020;n.d.
3036.;MUEBLES CASIÑE SA;A58091356;BARCELONA;ESPANA;U1;31/12/2000;n.d.
3037.;MYRPIN S.L. (EXTINGUIDA);B08989824;BARCELONA;ESPANA;U1;31/12/2000;n.d.
3038.;NON SOLO SL;B58046947;BARCELONA;ESPANA;U1;31/12/2019;n.d.
3039.;NUESTRO CACHIRULO S.C.;J58066713;BARCELONA;ESPANA;NC;;n.d.
3040.;OCIO Y DEPORTE SL;B08965675;BARCELONA;ESPANA;U1;31/12/2014;n.d.
3041.;OFICINA NACIONAL SUIZA DE TURISMO;N0361721D;BARCELONA;ESPANA;NC;;n.d.
3042.;OPTICA VIÑAS S.C.P.;J60214558;BARCELONA;ESPANA;NC;;n.d.
3043.;ORGANISMO NACIONAL DE LOTERIAS Y APUESTAS DEL ESTADO MEH DE BARCELONA;Q0826004D;BARCELONA;ESPANA;NC;;n.d.
3044.;ORPISSA ORGANIZACION DE PROMOTORES INDUSTRIALES DE SERVICIOS SL (EN LIQUIDACION);B08984270;BARCELONA;ESPANA;U1;31/12/2014;n.d.
3045.;OTEC INTERNACIONAL SL (EXTINGUIDA);B58119090;BARCELONA;ESPANA;U1;31/12/2018;n.d.
3046.;PARRON LOPEZ HERMANOS Y OTROS S.C.P.;J08988438;BARCELONA;ESPANA;NC;;n.d.
3047.;PASS NOVA S.L.;B58068552;BARCELONA;ESPANA;NC;;n.d.
3048.;PASTELLS Y ARAGONES SL (EXTINGUIDA);B58022666;BARCELONA;ESPANA;U1;31/12/2011;n.d.
3049.;PASTUELLA SA;A58054099;BARCELONA;ESPANA;U1;31/12/2021;n.d.
